,관리기관명,lat,lon
2581,영등포구,37.514732157157994,126.90777539649095
2582,영등포구,37.510904677204465,126.90547613606174
2583,영등포구,37.52417482973801,126.8960382580854
2584,영등포구,37.5262302920125,126.89533174235795
2585,영등포구,37.53242596817743,126.90653963747674
2586,영등포구,37.53492729423501,126.9044728004425
2587,영등포구,37.5167855171741,126.88421103634177
2588,영등포구,37.5136430454879,126.88818831965901
2589,영등포구,37.525524615552044,126.88635035818182
2590,영등포구,37.54117118113328,126.89487748860947
2591,영등포구,37.54304542770534,126.89206749246897
2592,영등포구,37.51087619792695,126.9014971033612
2593,영등포구,37.50921800152018,126.92012855832154
2594,영등포구,37.50728343083148,126.90647033220253
2595,영등포구,37.491645189124604,126.90264974096294
2596,영등포구,37.50746832549013,126.9176139284615
2597,영등포구,37.50665076425965,126.91711379560141
2598,영등포구,37.5056013305224,126.91617284918449
2599,영등포구,37.50629614955943,126.92163249627743
2600,영등포구,37.51511672172303,126.90529097520262
2601,영등포구,37.51499713813371,126.90448237404212
2602,영등포구,37.5066933158429,126.91740554574717
2603,영등포구,37.50793628606936,126.9142916213278
2604,영등포구,37.50475382609104,126.91413918608613
2605,동작구,37.506845781382836,126.9519845497317
2606,동작구,37.49329372279104,126.93497815514917
2607,동작구,37.493664719618295,126.93458318415404
2608,동작구,37.51385960022636,126.94277059830732
2609,동작구,37.51312264929142,126.93589071609244
2610,동작구,37.511669729011714,126.94008371197052
2611,동작구,37.51336998872475,126.94781566828156
2612,동작구,37.51362608480522,126.93886395159693
2613,동작구,37.51327821372272,126.94609307235163
2614,동작구,37.513713460359845,126.94622849165857
2615,동작구,37.51291186526718,126.94893124286341
2616,동작구,37.51395373524241,126.94366636284161
2617,동작구,37.51358581263796,126.9468800974419
2618,동작구,37.51242299245076,126.92583824516606
2619,동작구,37.51096263075662,126.95019257341919
2620,동작구,37.51249552395417,126.95308939358304
2621,동작구,37.511668780645934,126.95405245340953
2622,동작구,37.51076399965638,126.95361076416177
2623,동작구,37.50950532242119,126.9536771433986
2624,동작구,37.51023047006939,126.95326838606304
2625,동작구,37.509244347690576,126.9544916502807
2626,동작구,37.50918828162329,126.95396575317157
2627,동작구,37.512534311989995,126.95553477553935
2628,동작구,37.513020148654604,126.95605705207245
2629,동작구,37.50283809622249,126.92163950360309
2630,동작구,37.50180076501828,126.92122780076971
2631,동작구,37.499806554053116,126.92080128725267
2632,동작구,37.5132306633765,126.93090814750852
2633,동작구,37.513232091453276,126.93339429438929
2634,동작구,37.5085004306423,126.92649585796475
2635,동작구,37.506047664096116,126.92329756913205
2636,동작구,37.50176544996346,126.9280122424551
2637,동작구,37.49282272484823,126.97644907871192
2638,동작구,37.490895400994404,126.97610480237418
2639,동작구,37.49045125866031,126.9763751936363
2640,동작구,37.49160371093421,126.97669596922742
2641,동작구,37.49309498936829,126.97726768668218
2642,동작구,37.49717570435251,126.98294446573065
2643,동작구,37.49408972533991,126.98273257577851
2644,동작구,37.49877877985495,126.98427853692083
2645,동작구,37.49640437605038,126.9824889118303
2646,동작구,37.49577637254894,126.98247661930559
2647,동작구,37.505710415194635,126.93650213048834
2648,동작구,37.505223621074684,126.9327906834528
2649,동작구,37.50613002015405,126.93276951309052
2650,동작구,37.51212965831562,126.93409993627886
2651,동작구,37.51223179840749,126.93468800836082
2652,동작구,37.508918352581794,126.94630997258118
2653,동작구,37.51031601520492,126.9447990174757
2654,동작구,37.50759366960789,126.94786153690784
2655,동작구,37.50762259044296,126.94806283676444
2656,동작구,37.510168981031576,126.94840830466804
2657,동작구,37.509680019402175,126.94701406627499
2658,동작구,37.50726294443445,126.9477339632874
2659,동작구,37.50821804053176,126.94988449754055
2660,동작구,37.50795098637527,126.95118421350271
2661,동작구,37.508376397067856,126.94532524019999
2662,동작구,37.50817223440349,126.94612049571285
2663,동작구,37.508087121227966,126.94330092884819
2664,동작구,37.50605531500351,126.94137300102206
2665,동작구,37.50810866684855,126.95119542100721
2666,동작구,37.51224104823363,126.9521111679761
2667,동작구,37.511891369529714,126.95189196274353
2668,동작구,37.511463238619385,126.95151559154033
2669,동작구,37.51016659218693,126.95126986146127
2670,동작구,37.50979977537468,126.95100882877571
2671,동작구,37.50564973075916,126.95096969452982
2672,동작구,37.50628769144763,126.95108803135088
2673,동작구,37.51138933770761,126.95147039662594
2674,동작구,37.50917928039244,126.95398837939102
2675,동작구,37.50926691284409,126.95459569188536
2676,동작구,37.50901004814753,126.95439226170271
2677,동작구,37.495579778949796,126.92758054931828
2678,동작구,37.49608428198182,126.9274816793422
2679,동작구,37.49714423547424,126.92808679155036
2680,동작구,37.49757833609027,126.92778443580127
2681,동작구,37.49947960705224,126.92802687668593
2682,동작구,37.51275383523486,126.95021174272793
2683,동작구,37.48794861004768,126.96662470012059
2684,동작구,37.493160741948934,126.97715911062
2685,동작구,37.49142632783706,126.98259523535609
2686,동작구,37.49200479033341,126.98270252481716
2687,동작구,37.4875357287111,126.98227388616291
2688,동작구,37.48346584574457,126.98208602968009
2689,동작구,37.48275763797998,126.98198783340912
2690,동작구,37.48060509132839,126.98175092330924
2691,동작구,37.481206078092825,126.9818400955684
2692,동작구,37.47687928156222,126.98089035197367
2693,동작구,37.47717938377272,126.98130292712052
2694,동작구,37.489988184220095,126.9765935733087
2695,동작구,37.488500689438524,126.97694456150735
2696,동작구,37.48801389500746,126.9756964012302
2697,동작구,37.480562621416894,126.96516272379458
2698,동작구,37.49006738393775,126.96524990056801
2699,동작구,37.49055380213447,126.96482451182756
2700,동작구,37.49106370610507,126.96460264347618
2701,동작구,37.491863642524685,126.96407871786069
2702,동작구,37.49265173148733,126.96312961152844
2703,동작구,37.494591698117375,126.96064199656817
2704,동작구,37.49484500921619,126.961028603534
