관리번호,급경사지명,시행청명,관리주체구분,시도,시군구,상세주소,도로명상세주소,산주소여부,주지번,부지번
4872000171,유곡마두지구,경상남도,시도,경상남도,의령군,,,Y,119,5
4872000172,유곡칠곡1지구,경상남도,시도,경상남도,의령군,,,Y,4,
4872000173,유곡칠곡2지구,경상남도,시도,경상남도,의령군,,,Y,110,
4872000174,유곡칠곡3지구,경상남도,시도,경상남도,의령군,,,Y,111,
4872000175,유곡칠곡4지구,경상남도,시도,경상남도,의령군,,,Y,113,
4872000176,유곡칠곡5지구,경상남도,시도,경상남도,의령군,,,Y,2,5
4872000205,유곡마장2지구,의령군,지자체(시군구),경상남도,의령군,,,Y,110,
4872000184,유곡마장지구,의령군,지자체(시군구),경상남도,의령군,,,Y,4,1
4872000199,유곡당동1지구,의령군,지자체(시군구),경상남도,의령군,,,Y,52,
4872000211,유곡세간3지구,경상남도,시도,경상남도,의령군,,,Y,148,3
4872000187,유곡세간4지구,경상남도,시도,경상남도,의령군,,,Y,143,7
4873000171,경전선 214,한국철도시설공단,국가철도공단,경상남도,함안군,,,,694,1
4873000172,경전선 218,한국철도시설공단,국가철도공단,경상남도,함안군,,,,327,2
4873000173,경전선 219,한국철도시설공단,시도,경상남도,함안군,,,,469,3
4873000174,경전선 222,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,37,
4873000175,경전선 223,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,38,3
4873000176,경전선 224,한국철도시설공단,국가철도공단,경상남도,함안군,,,,1188,1
4873000177,경전선 225,한국철도시설공단,국가철도공단,경상남도,함안군,,,,51,
4873000184,경전선-11,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,21,2
4873000185,경전선-12,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,68,1
4873000178,경전선 230,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,172,2
4873000179,경전선 232,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,139,2
4873000180,경전선 233,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,138,2
4873000181,경전선 235,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,130,2
4873000182,경전선 236,한국철도시설공단,국가철도공단,경상남도,함안군,,,,1187,1
4873000221,경전선 237,한국철도시설공단,국가철도공단,경상남도,함안군,,,,1186,2
4873000061,칠원4,경상남도,시도,경상남도,함안군,(930-1)지방도 1041호선,,,919,11
4873000062,칠원5,함안군,지자체(시군구),경상남도,함안군,,,,229,14
4873000063,칠원6,경상남도,시도,경상남도,함안군,"(159-26, 848-1)지방도1041호선",,Y,846,3
4873000067,칠원7,함안군,지자체(시군구),경상남도,함안군,군도 24호선,,Y,91,3
4873000070,칠원8,함안군,지자체(시군구),경상남도,함안군,군도 24호선,,Y,82,
4873000072,칠원9,함안군,지자체(시군구),경상남도,함안군,군도 24호선,,Y,15,
4873000073,칠원10,함안군,지자체(시군구),경상남도,함안군,군도 24호선,,Y,84,
4873000075,칠원11,함안군,지자체(시군구),경상남도,함안군,(산79-1) 군도24호선,,Y,79,0
4873000083,칠원14,함안군,지자체(시군구),경상남도,함안군,군도24호선,,Y,308,4
4873000085,칠원15(용정),함안군,지자체(시군구),경상남도,함안군,농어촌도로 102호선,,Y,96,
4873000088,칠원16,함안군,지자체(시군구),경상남도,함안군,농어촌102,,Y,528,0
4873000090,칠원17,함안군,지자체(시군구),경상남도,함안군,군도 13호선,,Y,59,1
4873000055,칠원1,함안군,지자체(시군구),경상남도,함안군,(산180) 군도20호선,,Y,181,1
4873000056,칠원2,함안군,지자체(시군구),경상남도,함안군,군도 20호선,,Y,161,1
4873000148,운곡,함안군,지자체(시군구),경상남도,함안군,"군도20호선, 무산천",,Y,54,
4873000010,함안8,함안군,지자체(시군구),경상남도,함안군,,,Y,64,2
4873000013,함안11,함안군,지자체(시군구),경상남도,함안군,군도17호선,,,1281,2
4873000005,함안3,함안군,지자체(시군구),경상남도,함안군,농어촌 102호선,,Y,93,2
4873000187,경전선-10,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,276,17
4873000186,경전선-9,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,31,3
4873000006,함안4,함안군,지자체(시군구),경상남도,함안군,농어촌도로 201호선,,Y,150,
4873000008,함안6,함안군,지자체(시군구),경상남도,함안군,,,,863,
4873000009,함안7,함안군,지자체(시군구),경상남도,함안군,,,Y,82,
4873000011,함안9,함안군,지자체(시군구),경상남도,함안군,군도 17호선,,Y,190,3
4873000012,함안10,함안군,지자체(시군구),경상남도,함안군,군도17호선,,Y,1,
4873000194,경전선 245-1,한국철도시설공단,국가철도공단,경상남도,함안군,,,,225,1
4873000195,경전선 245,한국철도시설공단,국가철도공단,경상남도,함안군,,,,225,1
4873000196,경전선 246,한국철도시설공단,국가철도공단,경상남도,함안군,,,,730,5
4873000197,경전선 247,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,63,4
4873000188,경전선 238,한국철도시설공단,국가철도공단,경상남도,함안군,,,,99,2
4873000191,경전선 241,한국철도시설공단,국가철도공단,경상남도,함안군,,,,810,
4873000192,경전선 242,한국철도시설공단,국가철도공단,경상남도,함안군,,,,818,1
4873000193,경전선 243,한국철도시설공단,국가철도공단,경상남도,함안군,,,,824,
4873000189,경전선 239,한국철도시설공단,국가철도공단,경상남도,함안군,,,,99,2
4873000210,경전선-13,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,13,1
4873000211,경전선-14,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,113,1
4873000212,경전선-15,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,113,1
4873000059,군북15,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,127,2
4873000124,군북16,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,155,21
4873000126,군북17,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,164,3
4873000127,군북18,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,7,18
4873000129,군북20,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,8,8
4873000130,군북21,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,12,2
4873000131,군북22,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,160,1
4873000132,군북23,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,160,17
4873000133,군북24,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,15,15
4873000134,군북25,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,17,11
4873000135,군북26,경상남도,시도,경상남도,함안군,지방도 1029호선,,Y,15,9
4873000137,군북27,함안군,지자체(시군구),경상남도,함안군,농어촌도로 104호선,,Y,83,3
4873000016,군북3,함안군,지자체(시군구),경상남도,함안군,군도 16호선,,Y,3,1
4873000190,경전선 240,한국철도시설공단,시도,경상남도,함안군,,,,471,2
4873000139,군북29,함안군수,지자체(시군구),경상남도,함안군,군도4호선,,Y,625,3
4873000140,군북30,함안군수,지자체(시군구),경상남도,함안군,군도 4호선,,Y,91,2
4873000141,군북31,함안군수,지자체(시군구),경상남도,함안군,군도 4호선,,Y,138,4
4873000041,군북11,함안군수,지자체(시군구),경상남도,함안군,농어촌도로 201호선,,Y,130,3
4873000213,경전선-16,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,47,8
4873000029,군북6,경상남도,시도,경상남도,함안군,지방도 1004호선,,Y,161,1
4873000034,군북7,경상남도,시도,경상남도,함안군,국지도30호선,,Y,223,1
4873000035,군북8,경상남도,시도,경상남도,함안군,,,Y,45,2
4873000020,군북5,경상남도,시도,경상남도,함안군,지방도 1004호선,,Y,154,
4873000199,경전선 248,한국철도시설공단,국가철도공단,경상남도,함안군,,,,361,4
4873000200,경전선 249,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,89,6
4873000201,경전선 250,한국철도시설공단,국가철도공단,경상남도,함안군,,,,121,2
4873000202,경전선 251,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,61,5
4873000203,경전선 253,한국철도시설공단,국가철도공단,경상남도,함안군,,,,172,2
4873000204,경전선 254,한국철도시설공단,국가철도공단,경상남도,함안군,,,,214,6
4873000205,경전선 255,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,197,3
4873000206,경전선 256,한국철도시설공단,국가철도공단,경상남도,함안군,,,,237,2
4873000207,경전선 257,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,216,2
4873000208,경전선 258-1,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,224,1
4873000209,경전선 258,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,224,1
4873000215,경전선-18,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,36,3
4873000217,경전선-20,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,61,6
4873000218,경전선-21,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,59,1
4873000219,경전선-17,국가철도공단,국가철도공단,경상남도,함안군,,,,431,2
4873000220,경전선-19,국가철도공단,국가철도공단,경상남도,함안군,,,Y,38,4
4873000071,법수4,함안군,지자체(시군구),경상남도,함안군,군도1호선,,Y,25,
4873000074,법수5,함안군,지자체(시군구),경상남도,함안군,군도 10호선,,Y,48,
4873000076,법수6,함안군청,지자체(시군구),경상남도,함안군,농어촌도로 307호선,,Y,14,1
4873000077,법수7,함안군,지자체(시군구),경상남도,함안군,농어촌도로 201호선,,Y,74,
4873000087,대산3,함안군,지자체(시군구),경상남도,함안군,군도 8호선,,Y,221,
4873000142,대산11,경상남도,시도,경상남도,함안군,지방도 1041호선,,,1139,3
4873000097,대산6,경상남도,시도,경상남도,함안군,지방도1021호선,,Y,30,0
4873000103,대산8,경상남도,시도,경상남도,함안군,지방도1041호선,,,92,4
4873000096,대산5,함안군,지자체(시군구),경상남도,함안군,군도 10호선,,Y,99,
4873000152,대산4,함안군,지자체(시군구),경상남도,함안군,군도 10호선,,Y,89,
4873000084,대산1,함안군,지자체(시군구),경상남도,함안군,,,,389,1
4873000022,칠서1,경상남도,시도,경상남도,함안군,지방도1041호선,,Y,150,3
4873000023,칠서2,경상남도,시도,경상남도,함안군,지방도1041호선,,Y,138,5
4873000027,무릉,함안군,지자체(시군구),경상남도,함안군,농어촌도로 104호선,,Y,1,
4873000031,칠서4,함안군,지자체(시군구),경상남도,함안군,농어촌도로(리도) 202호선,,Y,27,
4873000032,칠서5,함안군,지자체(시군구),경상남도,함안군,칠서일반산업단지,,Y,14,1
4873000053,칠북12,함안군,지자체(시군구),경상남도,함안군,군도 8호선,,,286,
4873000156,칠북13,함안군,지자체(시군구),경상남도,함안군,,,,1360,1
4873000042,칠북4,경상남도,시도,경상남도,함안군,지방도 1040호선,,Y,163,8
4873000046,칠북7,경상남도,시도,경상남도,함안군,지방도 1041호선,,,281,
4873000048,칠북8,함안군,지자체(시군구),경상남도,함안군,농어촌도로306호선,,,362,4
4873000049,칠북9,함안군,지자체(시군구),경상남도,함안군,농어촌도로 306호선,,Y,66,2
4873000051,칠북10,함안군,지자체(시군구),경상남도,함안군,농어촌도로 103호선,,Y,144,1
4873000036,칠북1,경상남도,시도,경상남도,함안군,지방도1040호선,,Y,212,5
4873000038,칠북2,경상남도,시도,경상남도,함안군,지방도 1040호선,,Y,212,5
4873000040,칠북3,경상남도,시도,경상남도,함안군,,,Y,216,2
4873000054,칠북14,경상남도,시도,경상남도,함안군,국지도 60호선,,Y,36,5
4873000043,칠북5,함안군,지자체(시군구),경상남도,함안군,군도 12호선,,Y,154,2
4873000044,칠북6,함안군,지자체(시군구),경상남도,함안군,군도 12호선,,Y,154,
4873000052,칠북11,함안군수,지자체(시군구),경상남도,함안군,군도 8호선,,,1042,
4873000093,산인2,함안군,지자체(시군구),경상남도,함안군,군도15호선,,Y,83,4
4873000094,산인3,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,152,
4873000100,산인5,함안군,지자체(시군구),경상남도,함안군,입곡군립공원 내,,Y,90,15
4873000158,산인4,경상남도,시도,경상남도,함안군,지방도1021호선,,Y,155,1
4873000117,산인18,경상남도,시도,경상남도,함안군,지방도 1004호선,,Y,156,7
4873000157,산인9,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,136,5
4873000159,산인20,경상남도,시도,경상남도,함안군,지방도1004호선,,,558,3
4873000162,경전선 206-1,국가철도공단,국가철도공단,경상남도,함안군,,,Y,147,3
4873000163,경전선 206-2,국가철도공단,국가철도공단,경상남도,함안군,,,Y,147,4
4873000164,경전선 206-3,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,150,4
4873000165,경전선 206-4,한국철도시설공단,국가철도공단,경상남도,함안군,,,Y,152,8
4873000166,경전선 206-5,한국철도시설공단,국가철도공단,경상남도,함안군,,,,580,2
4873000167,경전선 206-6,한국철도시설공단,국가철도공단,경상남도,함안군,,,,522,1
4873000168,경전선 206-7,한국철도시설공단,국가철도공단,경상남도,함안군,,,,87,2
4873000169,경전선 206-8,한국철도시설공단,국가철도공단,경상남도,함안군,,,,87,2
4873000102,산인6,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,144,1
4873000104,산인7,경상남도,시도,경상남도,함안군,지방도 1004호선,,Y,142,
4873000092,산인1,경상남도,시도,경상남도,함안군,지방도 1004호선,,Y,40,9
4873000113,산인14,함안군,지자체(시군구),경상남도,함안군,군도 15호선,,,492,5
4873000114,산인15,함안군,지자체(시군구),경상남도,함안군,군도 15호선,,,588,
4873000170,경전선 208,한국철도시설공단,국가철도공단,경상남도,함안군,,,,109,5
4873000116,산인17,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,98,
4873000108,산인11,함안군,지자체(시군구),경상남도,함안군,농어촌도로 223호,,Y,19,
4873000109,산인12,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,135,3
4873000119,여항1,함안군,지자체(시군구),경상남도,함안군,도시개발,,,212,
4873000120,여항2,경상남도,시도,경상남도,함안군,지방도 1021호선,,Y,311,
4873000121,여항3,경상남도,시도,경상남도,함안군,,,Y,195,4
4873000122,여항4,함안군,지자체(시군구),경상남도,함안군,농어촌도로301호선,,Y,197,0
4874000136,말흘1지구,창녕군,지자체(시군구),경상남도,창녕군,일원,,,849,21
4874000009,말흘지구,창녕군청,지자체(시군구),경상남도,창녕군,군도19호,,,262,
4886000168,단계2지구,산청군,지자체(시군구),경상남도,산청군,,,Y,60,1
4886000038,단계지구,산청군,지자체(시군구),경상남도,산청군,,,Y,67,
4886000147,양전지구,산청군,지자체(시군구),경상남도,산청군,,,Y,24,
4886000053,청산지구,산청군,지자체(시군구),경상남도,산청군,,,,909,
4886000194,간공2지구,산청군,지자체(시군구),경상남도,산청군,,,Y,215,
4886000145,간공지구,산청군,지자체(시군구),경상남도,산청군,,,Y,74,4
4886000167,율현2지구,산청군,지자체(시군구),경상남도,산청군,,,,1180,3
4886000146,율현지구,산청군,지자체(시군구),경상남도,산청군,,,Y,6,1
4886000187,산청11,경상남도 도로관리사업소(진주지소),시도,경상남도,산청군,,,Y,40,
4886000046,모례2지구,산청군,지자체(시군구),경상남도,산청군,,,Y,63,7
4886000055,이교1지구,산청군,지자체(시군구),경상남도,산청군,,,Y,159,
4886000056,이교2지구,산청군,지자체(시군구),경상남도,산청군,,,,151,2
4886000057,손항2지구,산청군,지자체(시군구),경상남도,산청군,,,Y,93,12
4887000384,대덕1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,64,11
4887000385,대덕2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,68,2
4887000390,교산지구,함양군,지자체(시군구),경상남도,함양군,,,,937,38
4887000372,백연지구,함양군,지자체(시군구),경상남도,함양군,,,Y,18,15
4887000373,이은1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,38,3
4887000374,이은2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,37,8
4887000375,이은3지구,함양군,지자체(시군구),경상남도,함양군,,,Y,42,7
4887000376,이은4지구,함양군,지자체(시군구),경상남도,함양군,,,Y,37,2
4887000377,이은5지구,함양군,지자체(시군구),경상남도,함양군,,,Y,96,8
4887000369,죽곡1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,94,1
4887000370,죽곡2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,71,2
4887000371,죽곡3지구,함양군,지자체(시군구),경상남도,함양군,,,Y,17,3
4887000368,웅곡1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,66,9
4887000378,구룡1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,120,4
4887000379,구룡2지구,함양군,지자체(시군구),경상남도,함양군,,,N,118,7
4887000380,죽림1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,324,2
4887000381,죽림2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,355,7
4887000382,죽림3지구,함양군,지자체(시군구),경상남도,함양군,,,Y,817,7
4887000383,죽림4지구,함양군,지자체(시군구),경상남도,함양군,,,Y,348,4
4887000392,오봉산,함양군청,지자체(시군구),경상남도,함양군,,,Y,242,
4887000023,가흥지구,함양군,지자체(시군구),경상남도,함양군,,,Y,149,1
4887000026,가흥3지구,경상남도,시도,경상남도,함양군,,,Y,32,1
4887000024,군자지구,경상남도,시도,경상남도,함양군,,,N,148,2
4887000408,군자(지리 31-02-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,26,
4887000413,덕전4지구,함양군,지자체(시군구),경상남도,함양군,,,,799,
4887000427,덕전지구,경상남도,시도,경상남도,함양군,,,Y,49,22
4887000448,덕전2지구,경상남도,시도,경상남도,함양군,,,Y,136,1
4887000012,삼정2지구,함양군청,지자체(시군구),경상남도,함양군,음정마을 노루목산정 전 오른쪽방향,,Y,102,2
4887000014,삼정3지구,함양군,지자체(시군구),경상남도,함양군,,,Y,88,8
4887000016,삼정4지구,함양군,지자체(시군구),경상남도,함양군,,,Y,113,7
4887000400,삼정(지리 13-06-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000402,삼정(지리 13-07-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,,
4887000403,삼정(지리 13-08-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000406,삼정(지리 13-10-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,,,
4887000407,삼정(지리 13-10-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000411,삼정(지리 01-30-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000412,삼정(지리 01-30-03),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000405,삼정(지리 13-09-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000399,삼정(지리 13-05-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000401,삼정(지리 13-07-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000404,삼정(지리 13-09-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,161,
4887000440,삼정5지구,경상남도,시도,경상남도,함양군,,,Y,43,1
4887000398,강청(지리 11-05-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,101,
4887000397,강청(지리 11-01-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,100,
4887000443,강청(지리 00-01-02),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,47,5
4887000447,강청(지리 00-01-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,도로,,Y,47,5
4887000005,추성지구,함양군,지자체(시군구),경상남도,함양군,광점교 앞,,Y,18,19
4887000395,추성(지리 09-01-01),지리산국립공원경남사무소,국립공원공단,경상남도,함양군,,,Y,145,1
4887000423,의탄2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,52,1
4887000445,의탄3지구,경상남도,시도,경상남도,함양군,,,Y,92,2
4887000030,창원4지구,경상남도,시도,경상남도,함양군,,,Y,67,2
4887000422,창원3지구,함양군,지자체(시군구),경상남도,함양군,,,,146,
4887000438,창원지구,경상남도,시도,경상남도,함양군,,,Y,28,
4887000439,창원2지구,경상남도,시도,경상남도,함양군,,,Y,303,
4887000028,구양지구,함양군,지자체(시군구),경상남도,함양군,,,Y,108,
4887000424,구양2지구,경상남도,시도,경상남도,함양군,,,Y,42,6
4887000309,휴천18지구,경상남도,시도,경상남도,함양군,,,Y,114,2
4887000310,휴천19지구,경상남도,시도,경상남도,함양군,,,Y,83,
4887000311,휴천20지구,경상남도,시도,경상남도,함양군,,,,669,4
4887000312,휴천21지구,경상남도,시도,경상남도,함양군,,,Y,116,2
4887000313,휴천22지구,경상남도,시도,경상남도,함양군,,,Y,143,1
4887000314,휴천23지구,경상남도,시도,경상남도,함양군,,,Y,123,21
4887000315,휴천24지구,함양군,지자체(시군구),경상남도,함양군,,,Y,72,2
4887000306,휴천14지구,경상남도,시도,경상남도,함양군,,,Y,10,17
4887000307,휴천15지구,경상남도,시도,경상남도,함양군,,,Y,10,25
4887000308,휴천17지구,함양군,지자체(시군구),경상남도,함양군,,,,709,2
4887000320,휴천16지구,함양군,지자체(시군구),경상남도,함양군,,,Y,35,
4887000304,휴천12지구,함양군,지자체(시군구),경상남도,함양군,,,Y,77,2
4887000316,휴천25지구,함양군,지자체(시군구),경상남도,함양군,,,Y,3,1
4887000317,휴천26지구,함양군,지자체(시군구),경상남도,함양군,,,Y,3,1
4887000318,휴천27지구,경상남도,시도,경상남도,함양군,,,Y,62,4
4887000319,휴천28지구,함양군,지자체(시군구),경상남도,함양군,,,Y,86,5
4887000428,휴천 11지구,경상남도,시도,경상남도,함양군,,,Y,133,5
4887000449,유림3지구,경상남도,시도,경상남도,함양군,,,Y,72,2
4887000351,유림 4지구,경상남도,시도,경상남도,함양군,,,Y,1,10
4887000352,유림 5지구,함양군,지자체(시군구),경상남도,함양군,,,Y,61,30
4887000353,유림 6지구,함양군,지자체(시군구),경상남도,함양군,,,,235,
4887000354,유림 7지구,경상남도,시도,경상남도,함양군,,,Y,1,20
4887000355,유림 8지구,경상남도,시도,경상남도,함양군,,,Y,144,17
4887000358,유림 11지구,경상남도,시도,경상남도,함양군,,,Y,23,1
4887000359,유림 12지구,경상남도,시도,경상남도,함양군,,,Y,167,4
4887000360,유림 13지구,경상남도,시도,경상남도,함양군,,,Y,108,9
4887000362,유림 15지구,경상남도,시도,경상남도,함양군,,,Y,43,5
4887000363,유림 16지구,경상남도,시도,경상남도,함양군,,,Y,21,1
4887000364,유림 17지구,경상남도,시도,경상남도,함양군,,,Y,20,3
4887000365,유림 18지구,함양군,지자체(시군구),경상남도,함양군,,,Y,6,14
4887000366,유림 19지구,함양군,지자체(시군구),경상남도,함양군,,,Y,467,0
4887000367,유림 20지구,함양군,지자체(시군구),경상남도,함양군,,,Y,32,3
4887000252,화산 1지구,경상남도,시도,경상남도,함양군,,,Y,114,1
4887000265,화산2지구,경상남도,시도,경상남도,함양군,,,Y,126,3
4887000266,화산3지구,함양군,지자체(시군구),경상남도,함양군,,,,878,9
4887000414,화산5지구,함양군,지자체(시군구),경상남도,함양군,,,Y,13,1
4887000417,화산6지구,경상남도,시도,경상남도,함양군,,,Y,283,6
4887000272,죽산3지구,경상남도,시도,경상남도,함양군,,,Y,12,1
4887000434,죽산5지구,경상남도,시도,경상남도,함양군,,,Y,19,3
4887000435,죽산6지구,경상남도,시도,경상남도,함양군,,,Y,19,3
4887000433,죽산4지구,경상남도,시도,경상남도,함양군,,,Y,19,3
4887000436,죽산7지구,경상남도,시도,경상남도,함양군,,,Y,19,3
4887000451,춘전1지구,경상남도,시도,경상남도,함양군,,,Y,63,2
4887000450,죽산8지구,경상남도,시도,경상남도,함양군,,,Y,63,4
4887000446,하교1지구,경상남도,시도,경상남도,함양군,,,Y,70,2
4887000288,도북2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,105,1
4887000290,내백2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,22,7
4887000213,개평1지구,함양군,지자체(시군구),경상남도,함양군,,,,256,
4887000202,평촌1지구,함양군,지자체(시군구),경상남도,함양군,군도16호선,,Y,47,
4887000205,평촌2지구,함양군,지자체(시군구),경상남도,함양군,군도16호선,,Y,47,
4887000206,평촌3지구,함양군,지자체(시군구),경상남도,함양군,군도16호선,,Y,47,
4887000207,평촌4지구,함양군,지자체(시군구),경상남도,함양군,군도16호선,,Y,47,
4887000208,평촌5지구,함양군,지자체(시군구),경상남도,함양군,군도16호선,,Y,47,
4887000211,평촌6지구,함양군,지자체(시군구),경상남도,함양군,,,,261,
4887000196,덕암2지구,함양군,지자체(시군구),경상남도,함양군,군도15호선,,Y,17,5
4887000200,덕암3지구,함양군,지자체(시군구),경상남도,함양군,,,,17,5
4887000444,덕암4지구,함양군,지자체(시군구),경상남도,함양군,,,Y,128,6
4887000072,마산4지구,함양군,지자체(시군구),경상남도,함양군,,,Y,322,1
4887000065,마산1지구,함양군,지자체(시군구),경상남도,함양군,,,N,12,1
4887000067,마산2지구,함양군,지자체(시군구),경상남도,함양군,(2공구-마산리 산72-1),,Y,74,
4887000070,마산3지구,함양군,지자체(시군구),경상남도,함양군,,,,322,1
4887000033,시목1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,128,
4887000061,시목3지구,함양군,지자체(시군구),경상남도,함양군,,,,629,
4887000180,남효1지구,함양군,지자체(시군구),경상남도,함양군,군도7호선,,Y,86,
4887000181,남효2지구,함양군,지자체(시군구),경상남도,함양군,군도7호선,,Y,68,
4887000187,남효3지구,함양군,지자체(시군구),경상남도,함양군,,,N,178,0
4887000189,남효5지구,함양군,지자체(시군구),경상남도,함양군,중남선,,Y,9,
4887000190,남효6지구,함양군,지자체(시군구),경상남도,함양군,,,Y,47,2
4887000076,창평1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,29,
4887000084,창평2지구,함양군,지자체(시군구),경상남도,함양군,,,,430,
4887000088,창평3지구,함양군,지자체(시군구),경상남도,함양군,웃골농로,,Y,45,
4887000091,창평4지구,함양군,지자체(시군구),경상남도,함양군,군도7호선,,Y,61,
4887000098,창평6지구,함양군,지자체(시군구),경상남도,함양군,군도7호선,,Y,47,
4887000100,창평7지구,함양군,지자체(시군구),경상남도,함양군,,,Y,15,
4887000106,창평8지구,함양군,지자체(시군구),경상남도,함양군,군도7호선,,Y,1,
4887000229,공배지구,함양군,지자체(시군구),경상남도,함양군,공배마을과 백일마을 경계지점,,Y,2,14
4887000418,공배2지구,함양군,지자체(시군구),경상남도,함양군,,,,12,2
4887000063,도림10지구,함양군,지자체(시군구),경상남도,함양군,,,Y,20,5
4887000022,도림6지구,함양군,지자체(시군구),경상남도,함양군,,,Y,146,6
4887000052,도림7지구,함양군,지자체(시군구),경상남도,함양군,,,Y,54,1
4887000419,도림지구,함양군,지자체(시군구),경상남도,함양군,,,Y,120,2
4887000071,초동1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,49,1
4887000074,초동2지구,함양군,지자체(시군구),경상남도,함양군,,,,756,
4887000093,봉산1지구,함양군,지자체(시군구),경상남도,함양군,,,,344,1
4887000078,귀곡1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,74,1
4887000080,귀곡2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,90,12
4887000114,신안1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,48,1
4887000122,하원2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,114,1
4887000124,하원3지구,함양군,지자체(시군구),경상남도,함양군,,,,324,
4887000128,상원1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,136,6
4887000132,상원3지구,함양군,지자체(시군구),경상남도,함양군,,,,525,2
4887000157,송계1지구,함양군,지자체(시군구),경상남도,함양군,,,,1332,1
4887000159,송계2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,1332,
