"공간정보관리번호","X 좌표 최소값","Y 좌표 최소값","X 좌표 최대값","Y 좌표 최대값","제설함번호","관리기관명","위치상세정보","비고"
"2628","189703.6","547075.8","189703.6","547075.8","영등포1-028","영등포구","영등포로 22-1","오목교(동) 램프 입구"
"2629","189558.1","547102.9","189558.1","547102.9","영등포1-029","영등포구","영등포로","오목교(동) 램프 위"
"2630","192422.2","546694.8","192422.2","546694.8","영등포1-030","영등포구","경 인 로","영등포고가(북) 녹지대 가각"
"2631","192092.1","546459.3","192092.1","546459.3","영등포1-031","영등포구","경 인 로 878","영등포고가(남) 구 한전 앞"
"2632","191787.2","546346.2","191787.2","546346.2","영등포1-032","영등포구","경 인 로 846","영등포역 앞 버스전용차로 승강장"
"2633","191647.6","546283.3","191647.6","546283.3","영등포1-033","영등포구","경 인 로 836","영등포우체국 앞 버스전용차로 승강장"
"2634","191339.4","546146.4","191339.4","546146.4","영등포1-034","영등포구","경 인 로","문래동 버스전용차로 승강장"
"2635","191448.5","548470.1","191448.5","548470.1","영등포1-035","영등포구","당 산 로 247-1","당산동6가 당산전철역 진입부"
"2636","191205.1","548038.8","191205.1","548038.8","영등포1-036","영등포구","당산로44길 3","당산동5가 11 효성아파트 앞"
"2637","190890.9","547575.8","190890.9","547575.8","영등포1-037","영등포구","당산로 141","당산동3가 현대해상 앞"
"2638","190863.8","547419.7","190863.8","547419.7","영등포1-038","영등포구","당산로 123","구청 앞"
"2639","190736.2","546582.3","190736.2","546582.3","영등포1-039","영등포구","당산로 42","문래동3가 홈플러스 앞"
"2640","190606.5","546168.2","190606.5","546168.2","영등포1-040","영등포구","당산로","문래동3가 문래공원 주차장 앞"
"2641","193417.8","545904.3","193417.8","545904.3","영등포1-041","영등포구","여의대방로","대방지하차도(북)"
"2642","193332.4","545733.7","193332.4","545733.7","영등포1-042","영등포구","여의대방로","대방지하차도(남) 대방아파트 앞"
"2643","190150.7","546403.0","190150.7","546403.0","영등포1-043","영등포구","선 유 로 33","문래동 대림아파트 앞"
"2644","190345.8","547262.3","190345.8","547262.3","영등포1-044","영등포구","선 유 로 120","양평동 노동부 남부지청 앞"
"2645","190665.0","547980.6","190665.0","547980.6","영등포1-045","영등포구","선유동2로  23","선유고가 현대3차 301동 앞"
"2646","191012.9","548511.1","191012.9","548511.1","영등포1-046","영등포구","양평로 76","양화대교 남단램프 노들길 진입"
"2647","191000.3","548599.1","191000.3","548599.1","영등포1-047","영등포구","선유로53길 2","양화대교 남단램프 양평동 진입"
"2648","190321.7","548915.2","190321.7","548915.2","영등포1-048","영등포구","양 평 로 162","양평교(동) 램프 입구"
"2649","191312.6","548295.5","191312.6","548295.5","영등포1-049","영등포구","당산역13번출구뒤","당산역 교차로 교통섬"
"2650","191629.2","547051.9","191629.2","547051.9","영등포1-050","영등포구","영 중 로 74","영등포7가 영등포시장역 2번출구"
"2651","190361.1","547883.3","190361.1","547883.3","영등포1-051","영등포구","선유로43가길  24","목동교(동) 거성아파트 옆"
"2652","190371.8","547833.0","190371.8","547833.0","영등포1-052","영등포구","국회대로22길","목동교 (동) 양평펌프장 옆"
"2653","190547.7","547810.5","190547.7","547810.5","영등포1-053","영등포구","선유로","선유고가차도 밑 교통섬"
"2654","191657.6","547368.6","191657.6","547368.6","영등포1-054","영등포구","국회대로 651","영등포8가 전화국사거리 공원 앞"
"2655","191991.7","547281.3","191991.7","547281.3","영등포1-055","영등포구","버드나루로 73","영등포7가 기아자동차 앞"
"2656","191938.8","546002.1","191938.8","546002.1","영등포1-056","영등포구","영 신 로 14","영등포역 횡단고가(남) 영일카센터 앞"
"2657","191306.1","546395.0","191306.1","546395.0","영등포1-057","영등포구","영신로25길 8","영등포역 횡단고가(북) 해태아파트 앞"
"2658","190913.2","545930.0","190913.2","545930.0","영등포1-058","영등포구","경인로 750","도림고가(남) 영등포초교 건너편"
"2659","191003.1","545797.0","191003.1","545797.0","영등포1-059","영등포구","경인로","도림고가 위"
"2660","191124.8","545558.2","191124.8","545558.2","영등포1-060","영등포구","경인로 365","도림고가(북) 신남한의원 앞"
"2661","191288.9","545214.3","191288.9","545214.3","영등포1-061","영등포구","도림로 313","건영아파트 상가 앞"
"2662","191453.6","544962.9","191453.6","544962.9","영등포1-062","영등포구","도림로 294","신길3동 성락주유소 맞은편"
"2663","191661.9","544488.0","191661.9","544488.0","영등포1-063","영등포구","도림로","신길광장 공원 앞"
"2665","190776.9","543655.9","190776.9","543655.9","영등포1-065","영등포구","도림천로","대림전철역 8번출구"
"2666","190999.2","543126.0","190999.2","543126.0","영등포1-066","영등포구","디지털로","구로1교(북)"
"2667","190629.4","544243.9","190629.4","544243.9","영등포1-067","영등포구","대림로31길 39","신동아아파트 앞"
"2668","190610.2","544801.5","190610.2","544801.5","영등포1-068","영등포구","도 신 로4길 2","대림3동 현대2차아파트 앞"
"2669","190964.8","545064.1","190964.8","545064.1","영등포1-069","영등포구","도신로12길 2","대림3동 현대자동차 앞"
"2670","190944.0","545146.1","190944.0","545146.1","영등포1-070","영등포구","대방천로","도림천고가(동) 도림3펌프장 앞"
"2671","192634.0","546452.5","192634.0","546452.5","영등포1-071","영등포구","경인로112길","신길역 앞 녹지대"
"2672","192823.2","546056.9","192823.2","546056.9","영등포1-072","영등포구","영등포로","신길1동 신길 삼거리 교통섬"
"2673","193380.8","545910.1","193380.8","545910.1","영등포1-073","영등포구","경인로 423 앞","대방역 앞 버스전용차로 승강장"
"2674","192256.9","546506.7","192256.9","546506.7","영등포1-074","영등포구","신 길 로 898","영등포지하차도(북) 영등포로터리 앞"
"2675","192249.7","546310.3","192249.7","546310.3","영등포1-075","영등포구","신 길 로 275","영등포지하차도(남) 영등포공원 앞"
"2676","192025.4","545850.6","192025.4","545850.6","영등포1-076","영등포구","영신로","OB고개 삼거리 교통섬"
"2677","192091.6","545683.9","192091.6","545683.9","영등포1-077","영등포구","신길로 204","우신초교 사거리(하나은행 앞)"
"2678","192116.1","545146.1","192116.1","545146.1","영등포1-078","영등포구","신길로 149","신길4동 우신극장 앞 사거리"
"2679","192044.6","544904.0","192044.6","544904.0","영등포1-079","영등포구","신길로 119","신길5동 한화아파트 앞"
"2680","191920.3","544507.8","191920.3","544507.8","영등포1-080","영등포구","신풍로","신길동 신풍역 3번 출구"
"2681","191895.1","544441.0","191895.1","544441.0","영등포1-081","영등포구","대방천로 155","신길6동 신길주유소 앞"
"2682","191942.1","543660.5","191942.1","543660.5","영등포1-082","영등포구","신길로 1","강남성심병원 앞"
"2683","192696.6","544981.4","192696.6","544981.4","영등포1-083","영등포구","가마산로 575 앞","신길지하차도(동) 한성아파트 앞"
"2684","192575.1","544999.1","192575.1","544999.1","영등포1-084","영등포구","가마산로","신길지하차도 위(해군회관 앞)"
"2685","192527.0","545006.0","192527.0","545006.0","영등포1-085","영등포구","가마산로","신길지하차도 위(신남교회 앞)"
"2686","192563.5","545016.6","192563.5","545016.6","영등포1-086","영등포구","가마산로","신길지하차도 위(삼성래미안 앞 교통섬)"
"2687","192431.4","545056.8","192431.4","545056.8","영등포1-087","영등포구","가마산로","신길지하차도(서) 성신약국 앞"
"2688","191226.3","544842.9","191226.3","544842.9","영등포1-088","영등포구","가마산로 394","신길5동 379-6 보현전기 앞"
"2689","190960.4","544522.8","190960.4","544522.8","영등포1-089","영등포구","가마산로 354","대림3동 688 정현부페 앞 교통섬"
"2690","191596.3","546710.8","191596.3","546710.8","영등포1-090","영등포구","영등포로 216","영등포시장로터리"
"2691","192587.2","544862.0","192587.2","544862.0","영등포1-091","영등포구","신풍로17길","신길동1993 해군아파트 앞"
"2692","191846.6","546143.2","191846.6","546143.2","영등포1-092","영등포구","영신로20길 2","영등포역 뒤(횡단고가 밑 녹지대)"
"2693","191642.9","545718.6","191642.9","545718.6","영등포1-093","영등포구","영신로9길 37","영등포동 620 대우아파트 옆 일방통행길"
"2694","190810.1","547192.3","190810.1","547192.3","영등포1-094","영등포구","양산로19길  8","당산3가 370 인곡빌딩 앞"
"2695","190747.9","547420.5","190747.9","547420.5","영등포1-095","영등포구","당산로123","구청 후문 앞"
"2696","191739.3","548107.1","191739.3","548107.1","영등포1-096","영등포구","당산동6가 121","당산동6가 354 당산중학교 앞"
"2697","191556.9","548384.9","191556.9","548384.9","영등포1-097","영등포구","당산로214","당산동6가 삼성래미안아파트 정문 앞"
"2698","189763.6","546373.4","189763.6","546373.4","영등포1-098","영등포구","선유로3길","문래동5가 22 진주아파트 앞"
"2699","190114.8","546024.2","190114.8","546024.2","영등포1-099","영등포구","경인로71길 50","문래동4가 한보철강(도림천고가내리막길)"
"2700","189953.9","547343.1","189953.9","547343.1","영등포1-100","영등포구","양산로34","양평동1가 268 양평역 사거리"
"2701","190709.6","549078.8","190709.6","549078.8","영등포1-101","영등포구","양평로24길","노들길 롯데칠성 입구"
"2702","190461.5","549287.1","190461.5","549287.1","영등포1-102","영등포구","양평로28길 33","양평동6가 20 기아써비스 진입부"
"2703","191291.1","545715.8","191291.1","545715.8","영등포1-103","영등포구","도신로29아길","밤나무길도림 천주교 앞"
"2704","192938.2","545530.2","192938.2","545530.2","영등포1-104","영등포구","여의대방로43나길","오거리길 삼환아파트"
"2705","191730.4","545316.6","191730.4","545316.6","영등포1-105","영등포구","가마산로65길 16","도림새싹길 주민센터 입구"
"2706","191390.8","543581.3","191390.8","543581.3","영등포1-106","영등포구","디지털로 391","대림1동 쌈지공원 앞 사거리"
"2707","192715.7","545336.2","192715.7","545336.2","영등포1-107","영등포구","가마산로79길 46","신길GS자이아파트 입구(삼환아파트측)"
"2708","192671.4","545245.5","192671.4","545245.5","영등포1-108","영등포구","가마산로79길 19","신길GS자이아파트 앞"
"2709","192588.1","545129.1","192588.1","545129.1","영등포1-109","영등포구","가마산로79길 19","신길GS자이아파트 아래(삼성래미안측)"
"2710","193070.9","545205.8","193070.9","545205.8","영등포1-110","영등포구","여의대방로43길 10","신길동 신길7동주민센터 앞"
"2711","191627.0","546186.1","191627.0","546186.1","영등포1-111","영등포구","경인로96길 7","영등포동 418-27. 쪽방촌"
"2712","191555.5","546172.9","191555.5","546172.9","영등포1-112","영등포구","경인로100길 6","영등포동 423-65. 쪽방촌"
"2713","192697.2","545250.2","192697.2","545250.2","영등포1-113","영등포구","여의대방로43나길","신길동GS자이A 월편(군인아파트앞)"
"2714","192422.0","545388.4","192422.0","545388.4","영등포1-114","영등포구","도신로56길  62","신길동 삼성래미안A 111동"
"2715","192408.2","545035.2","192408.2","545035.2","영등포1-115","영등포구","가마산로 519-1","신길동 242-33 신길지하차도 우측"
"2716","195754.6","545265.0","195754.6","545265.0","동작-001","동작구","강남초등길 6","강남초등길"
"2717","194249.9","543761.8","194249.9","543761.8","동작-002","동작구","국사봉길 175","국사봉길"
"2718","194215.0","543803.0","194215.0","543803.0","동작-003","동작구","국사봉길 175","국사봉길"
"2719","194940.4","546043.9","194940.4","546043.9","동작-004","동작구","노량진동 67-3","노량진동"
"2720","194332.1","545962.5","194332.1","545962.5","동작-005","동작구","노량진동 28-1","노량진동"
"2721","194702.7","545801.0","194702.7","545801.0","동작-006","동작구","노량진동 239-2","노량진동"
"2722","195386.4","545989.3","195386.4","545989.3","동작-007","동작구","노량진동 158-3","노량진동"
