기준일ID,시간대구분,행정동코드,총생활인구수
20210117,10,11380580,28482.7714
20210117,10,11380632,17434.8174
20210117,10,11380570,33314.695
20210117,10,11380560,29316.7202
20210117,10,11380590,19789.3559
20210117,10,11380631,26849.3341
20210117,10,11380625,47961.8809
20210117,10,11380600,24216.6659
20210117,11,11380570,33158.1874
20210117,11,11380560,28848.7039
20210117,11,11380552,24491.0951
20210117,11,11380510,35224.7958
20210117,11,11380551,26081.8652
20210117,11,11380530,23533.7126
20210117,11,11380520,38058.037
20210117,11,11380580,27879.0043
20210117,11,11380632,17182.7728
20210117,11,11380590,19590.1046
20210117,11,11380631,27046.4154
20210117,11,11380625,47157.6205
20210117,11,11380600,23708.7993
20210117,11,11380690,66944.9159
20210117,11,11380650,11409.2541
20210117,11,11380640,13129.2388
20210117,12,11380640,13200.5815
20210117,12,11380552,24253.1549
20210117,12,11380510,34306.8295
20210117,12,11380551,26068.4891
20210117,12,11380530,22981.9268
20210117,12,11380520,37793.921
20210117,12,11380580,27751.8206
20210117,12,11380632,16819.1937
20210117,12,11380570,33159.5695
20210117,12,11380560,28508.9622
20210117,12,11380590,19178.7913
20210117,12,11380631,26544.7136
20210117,12,11380625,46518.3385
20210117,12,11380600,23339.317
20210117,12,11380690,66878.7956
20210117,12,11380650,11280.0661
20210117,13,11380560,28020.0814
20210117,13,11380552,23713.1075
20210117,13,11380510,33484.1244
20210117,13,11380551,26087.9178
20210117,13,11380530,22963.6907
20210117,13,11380520,37164.1727
20210117,13,11380580,27340.6012
20210117,13,11380570,33269.3604
20210117,13,11380632,16884.1888
20210117,13,11380590,19202.9923
20210117,13,11380631,26315.5373
20210117,13,11380625,45792.0812
20210117,13,11380600,22724.2775
20210117,13,11380690,67035.3702
20210117,13,11380650,11113.0586
20210117,13,11380640,13668.2574
20210117,14,11380650,11128.4066
20210117,14,11380640,13728.1732
20210117,14,11380552,24269.9632
20210117,14,11380510,32942.8473
20210117,14,11380551,25944.8616
20210117,14,11380530,22793.1758
20210117,14,11380520,37318.1002
20210117,14,11380580,27251.7959
20210117,14,11380632,16788.8606
20210117,14,11380570,33162.4288
20210117,14,11380560,27788.7396
20210117,14,11380590,19076.8078
20210117,14,11380631,26259.609
20210117,14,11380625,45396.9408
20210117,14,11380600,22386.275
20210117,14,11380690,66535.6965
20210117,15,11380580,27072.3815
20210117,15,11380570,33290.9629
20210117,15,11380560,27691.763
20210117,15,11380552,24100.3211
20210117,15,11380510,32776.3595
20210117,15,11380551,26164.5087
20210117,15,11380530,23015.4143
20210117,15,11380520,37700.4867
20210117,15,11380632,16628.2212
20210117,15,11380590,18962.372
20210117,15,11380631,26957.906
20210117,15,11380625,45448.4212
20210117,15,11380600,22450.3972
20210117,15,11380690,66544.3832
20210117,15,11380650,10986.615
20210117,15,11380640,13601.231
20210117,16,11380552,24635.9662
20210117,16,11380510,32946.1172
20210117,16,11380551,26590.7536
20210117,16,11380640,13781.8831
20210117,16,11380530,23091.9398
20210117,16,11380520,37862.0894
20210117,16,11380580,27024.5783
20210117,16,11380632,16536.2732
20210117,16,11380570,33643.4651
20210117,16,11380560,27782.835
20210117,16,11380590,19506.2511
20210117,16,11380631,27155.6476
20210117,16,11380625,45925.4953
20210117,16,11380600,22539.4391
20210117,16,11380690,66181.4745
20210117,16,11380650,11335.2481
20210117,17,11380560,28282.3938
20210117,17,11380552,25155.17
20210117,17,11380510,33153.5361
20210117,17,11380551,27109.5091
20210117,17,11380530,23224.4027
20210117,17,11380520,38271.6082
20210117,17,11380580,26989.3488
20210117,17,11380570,34117.6995
20210117,17,11380632,16852.1528
20210117,17,11380590,19942.2041
20210117,17,11380631,27657.5344
20210117,17,11380625,46742.1858
20210117,17,11380600,22771.3342
20210117,17,11380690,65824.837
20210117,17,11380650,11357.9594
20210117,17,11380640,13955.7475
20210117,18,11380690,66382.5013
20210117,18,11380650,11520.2321
20210117,18,11380640,13882.1122
20210117,18,11380552,25374.116
20210117,18,11380510,33393.0497
20210117,18,11380551,27635.297
20210117,18,11380530,23398.556
20210117,18,11380520,38733.3898
20210117,18,11380580,27139.3657
20210117,18,11380632,17159.4696
20210117,18,11380570,34415.2731
20210117,18,11380560,28719.0296
20210117,18,11380590,20201.8254
20210117,18,11380631,28117.2894
20210117,18,11380625,47360.0084
20210117,18,11380600,23183.2186
20210117,19,11380570,34708.6054
20210117,19,11380560,29055.2062
20210117,19,11380552,25370.8776
20210117,19,11380510,33891.642
20210117,19,11380551,27843.614
20210117,19,11380530,23418.8558
20210117,19,11380520,39272.9251
20210117,19,11380632,17356.2013
20210117,19,11380580,27426.9391
20210117,19,11380590,20090.1005
20210117,19,11380631,28004.659
20210117,19,11380625,48186.9639
20210117,19,11380600,23735.7033
20210117,19,11380690,66425.8983
20210117,19,11380650,11663.3875
20210117,19,11380640,13799.5825
20210117,20,11380510,34836.5021
20210117,20,11380552,25603.0081
20210117,20,11380640,13862.1317
20210117,20,11380551,27849.7297
20210117,20,11380530,23844.3239
20210117,20,11380520,39393.8562
20210117,20,11380632,17069.4492
20210117,20,11380580,27527.9911
20210117,20,11380570,35110.3849
20210117,20,11380560,29268.0904
20210117,20,11380590,20004.9644
20210117,20,11380631,28474.4867
20210117,20,11380625,48344.5735
20210117,20,11380600,24888.5781
20210117,20,11380690,66195.6036
20210117,20,11380650,12065.4177
20210117,21,11380560,29626.9192
20210117,21,11380552,26046.6399
20210117,21,11380510,35878.397
20210117,21,11380551,27356.1348
20210117,21,11380530,23731.3291
20210117,21,11380520,39754.8047
20210117,21,11380580,28073.4991
20210117,21,11380570,36040.8593
20210117,21,11380632,17086.3958
20210117,21,11380590,20113.6673
20210117,21,11380631,28718.7342
20210117,21,11380625,48852.8346
20210117,21,11380600,26068.8108
20210117,21,11380690,66719.1359
20210117,21,11380650,12455.7969
20210117,21,11380640,13675.3544
20210117,22,11380650,12748.6408
20210117,22,11380640,13533.6888
20210117,22,11380552,26653.4762
20210117,22,11380510,36491.3272
20210117,22,11380551,27143.4815
20210117,22,11380530,23814.5311
20210117,22,11380520,39446.1767
20210117,22,11380580,28670.9107
20210117,22,11380632,17280.6109
20210117,22,11380570,36541.7721
20210117,22,11380560,29719.4923
20210117,22,11380590,20206.3903
20210117,22,11380631,28546.738
20210117,22,11380625,48971.6796
20210117,22,11380600,26604.8877
20210117,22,11380690,66626.2798
20210117,23,11380590,21191.8583
20210117,23,11380580,30514.0382
20210117,23,11380570,35176.1811
20210117,23,11380560,30831.1964
20210117,23,11380552,29110.6288
20210117,23,11380510,39006.0126
20210117,23,11380551,24910.1941
20210117,23,11380530,25892.7302
20210117,23,11380520,37919.19
20210117,23,11380632,18577.5119
20210117,23,11380631,27590.3885
20210117,23,11380625,50057.1628
20210117,23,11380600,26034.609
20210117,23,11380690,66908.1218
20210117,23,11380650,12518.8468
20210117,23,11380640,13236.2707
20210118,0,11380552,29218.6181
20210118,0,11380510,39130.1587
20210118,0,11380551,24594.1545
20210118,0,11380640,13375.2139
20210118,0,11380530,25996.4427
20210118,0,11380520,37855.066
20210118,0,11380580,30511.3331
20210118,0,11380632,18619.0284
20210118,0,11380570,35430.5909
20210118,0,11380560,30937.0417
20210118,0,11380590,21238.8214
20210118,0,11380631,27744.0541
20210118,0,11380625,49895.7535
20210118,0,11380600,25993.0837
20210118,0,11380690,66729.6719
20210118,0,11380650,12507.477
20210118,1,11380560,31007.5311
20210118,1,11380552,29284.9523
20210118,1,11380510,39114.2686
20210118,1,11380551,24574.9187
20210118,1,11380530,25962.968
20210118,1,11380520,37969.7864
20210118,1,11380580,30689.527
20210118,1,11380570,35374.1711
20210118,1,11380632,18569.2877
20210118,1,11380590,21094.469
20210118,1,11380631,27642.5286
20210118,1,11380625,49873.1298
20210118,1,11380600,26052.4522
20210118,1,11380690,66685.3435
20210118,1,11380650,12638.2713
20210118,1,11380640,13387.3119
20210118,2,11380690,66533.7069
20210118,2,11380650,12650.0256
20210118,2,11380552,29324.5491
20210118,2,11380510,38983.6471
20210118,2,11380551,24587.9695
20210118,2,11380530,25911.3436
20210118,2,11380520,38008.4049
20210118,2,11380580,30742.0651
20210118,2,11380640,13391.227
20210118,2,11380632,18518.0156
20210118,2,11380570,35368.8419
20210118,2,11380560,31099.6379
20210118,2,11380590,21123.7087
20210118,2,11380631,27587.4599
20210118,2,11380625,50020.6565
20210118,2,11380600,25999.3713
20210118,3,11380570,35869.0629
20210118,3,11380560,31022.4776
20210118,3,11380552,29362.0276
20210118,3,11380510,39185.4607
20210118,3,11380551,24514.0396
20210118,3,11380530,25849.5462
20210118,3,11380520,37390.9432
20210118,3,11380632,18638.8865
20210118,3,11380580,30696.548
20210118,3,11380590,21104.8003
20210118,3,11380631,27425.7724
20210118,3,11380625,50035.0166
20210118,3,11380600,26014.9139
20210118,3,11380690,66470.1775
20210118,3,11380650,12755.988
20210118,3,11380640,13410.02
20210118,4,11380552,29110.9769
20210118,4,11380640,13345.1202
20210118,4,11380510,38945.8425
20210118,4,11380551,24583.7344
20210118,4,11380530,25639.4292
20210118,4,11380520,36810.8596
20210118,4,11380580,30594.4455
20210118,4,11380632,18476.264
20210118,4,11380570,36384.3315
20210118,4,11380560,30851.7155
20210118,4,11380590,20989.1389
20210118,4,11380631,27435.3397
20210118,4,11380625,49927.3717
20210118,4,11380600,25846.7144
20210118,4,11380690,66402.2657
20210118,4,11380650,12710.6275
20210118,5,11380560,30413.9542
20210118,5,11380552,28768.4065
20210118,5,11380510,38822.258
20210118,5,11380551,24463.8543
20210118,5,11380530,25248.1792
20210118,5,11380520,36909.4476
20210118,5,11380580,30279.5843
20210118,5,11380570,35852.6094
20210118,5,11380632,18212.0914
20210118,5,11380590,20659.6675
20210118,5,11380631,27306.4208
20210118,5,11380625,49185.7481
20210118,5,11380600,25652.442
20210118,5,11380690,66576.5384
20210118,5,11380650,13039.6953
20210118,5,11380640,13344.1051
20210118,6,11380650,13493.6268
20210118,6,11380552,27509.0006
20210118,6,11380640,13708.7153
20210118,6,11380510,37927.5483
20210118,6,11380551,24806.2322
20210118,6,11380530,24497.8224
20210118,6,11380520,36591.5747
20210118,6,11380580,29309.1692
20210118,6,11380632,17889.8956
20210118,6,11380570,34680.8506
20210118,6,11380560,29513.0403
20210118,6,11380590,20073.3483
20210118,6,11380631,26669.0921
20210118,6,11380625,47920.7085
20210118,6,11380600,24983.4034
20210118,6,11380690,67013.9917
20210118,7,11380560,28125.3558
20210118,7,11380552,24917.7279
20210118,7,11380510,35895.0535
20210118,7,11380551,25902.1735
20210118,7,11380530,23174.6257
20210118,7,11380520,35426.238
20210118,7,11380580,27757.7167
20210118,7,11380570,32275.456
20210118,7,11380632,17109.1468
20210118,7,11380590,18842.6796
20210118,7,11380631,25952.1501
20210118,7,11380625,45705.1248
20210118,7,11380600,23469.1474
20210118,7,11380690,67108.1274
20210118,7,11380650,14104.9017
20210118,7,11380640,13780.1585
20210118,8,11380551,24237.9111
20210118,8,11380530,21095.463
20210118,8,11380632,15750.5282
20210118,8,11380520,33056.3723
20210118,8,11380510,34178.7277
20210118,8,11380570,30430.3886
20210118,8,11380631,24247.7861
20210118,8,11380560,26804.7704
20210118,8,11380552,22536.477
20210118,8,11380580,25925.4975
20210118,8,11380625,42546.7864
20210118,8,11380600,21694.1848
20210118,8,11380590,17408.2254
20210118,8,11380650,12988.9148
20210118,8,11380640,12778.7855
20210118,8,11380690,62577.9698
20210118,9,11380552,21669.6156
20210118,9,11380551,23298.9611
20210118,9,11380530,20002.4841
20210118,9,11380520,31843.0328
20210118,9,11380510,32433.9879
20210118,9,11380570,29872.1041
20210118,9,11380560,25761.6665
20210118,9,11380631,23057.0534
20210118,9,11380580,24727.7542
20210118,9,11380625,40475.4349
20210118,9,11380600,20970.7558
20210118,9,11380590,16361.2907
20210118,9,11380650,12543.3768
20210118,9,11380640,11864.3151
20210118,9,11380632,14658.4813
20210118,9,11380690,60435.9691
20210118,10,11380650,12224.3242
20210118,10,11380640,11497.9474
20210118,10,11380632,13945.104
20210118,10,11380551,22969.7005
20210118,10,11380530,19519.972
20210118,10,11380520,31384.2648
20210118,10,11380510,32078.8936
20210118,10,11380570,29325.2297
20210118,10,11380631,22780.641
20210118,10,11380560,25107.6752
20210118,10,11380552,21157.7471
20210118,10,11380580,24333.4083
20210118,10,11380625,39699.5533
20210118,10,11380600,20667.8439
20210118,10,11380590,15953.0981
20210118,10,11380690,59789.2764
20210118,11,11380560,24651.9857
20210118,11,11380552,20881.7868
20210118,11,11380551,22979.8457
20210118,11,11380530,18938.1729
20210118,11,11380520,31387.1744
20210118,11,11380510,31264.0447
20210118,11,11380631,22349.0759
20210118,11,11380570,29795.5147
20210118,11,11380580,23956.5691
20210118,11,11380625,39058.2213
20210118,11,11380600,20804.9914
20210118,11,11380590,15616.8421
20210118,11,11380650,11989.8881
20210118,11,11380640,11409.8619
20210118,11,11380632,13445.0971
20210118,11,11380690,58893.8684
20210118,12,11380551,22740.1537
20210118,12,11380530,18686.6182
20210118,12,11380520,31260.1357
20210118,12,11380510,31343.4002
20210118,12,11380632,13281.8256
20210118,12,11380631,22183.1326
20210118,12,11380570,29156.1789
20210118,12,11380560,24458.1147
20210118,12,11380552,20806.7618
20210118,12,11380580,23906.8926
20210118,12,11380625,38838.0005
20210118,12,11380600,20354.0431
20210118,12,11380590,15401.5827
20210118,12,11380640,11308.2251
20210118,12,11380650,11692.9285
20210118,12,11380690,59086.5263
20210118,13,11380552,20646.1595
20210118,13,11380551,22712.7276
20210118,13,11380530,18477.8713
20210118,13,11380520,31016.2961
20210118,13,11380510,31078.1149
20210118,13,11380570,29681.9488
20210118,13,11380560,23937.7296
20210118,13,11380631,22274.9607
20210118,13,11380580,23443.6653
20210118,13,11380625,38070.7367
20210118,13,11380600,20436.0661
20210118,13,11380590,15113.3452
20210118,13,11380650,11909.8769
20210118,13,11380640,11205.4785
20210118,13,11380632,12998.9464
20210118,13,11380690,59058.7586
20210118,14,11380640,11042.4503
20210118,14,11380632,12729.6842
20210118,14,11380551,22710.7025
20210118,14,11380530,18335.9688
20210118,14,11380520,31299.2476
20210118,14,11380510,31106.2971
20210118,14,11380570,29491.8175
20210118,14,11380631,21589.9977
20210118,14,11380560,23748.2596
20210118,14,11380552,21009.4385
20210118,14,11380580,23625.836
20210118,14,11380625,38503.8836
20210118,14,11380600,20679.1572
20210118,14,11380590,15047.7904
20210118,14,11380650,12003.8706
20210118,14,11380690,58990.6083
20210118,15,11380590,14886.9719
20210118,15,11380580,23841.7782
20210118,15,11380570,29461.4941
20210118,15,11380560,24036.5732
20210118,15,11380552,21096.9141
20210118,15,11380551,23235.1629
20210118,15,11380530,18140.7434
20210118,15,11380520,31890.883
20210118,15,11380510,31175.375
20210118,15,11380631,21615.8166
20210118,15,11380625,39281.6457
20210118,15,11380600,20787.8559
20210118,15,11380650,11939.8007
20210118,15,11380640,11028.0597
20210118,15,11380632,12792.7295
20210118,15,11380690,57880.01
20210118,16,11380551,23912.4229
20210118,16,11380530,18530.4716
20210118,16,11380632,12794.6595
20210118,16,11380520,32515.3649
20210118,16,11380510,31566.6512
20210118,16,11380570,30660.5975
20210118,16,11380631,22149.7958
20210118,16,11380560,23928.6699
20210118,16,11380552,21350.4237
20210118,16,11380580,24203.0309
20210118,16,11380625,39744.2919
20210118,16,11380600,21303.5311
20210118,16,11380590,14989.4844
20210118,16,11380650,12045.2323
20210118,16,11380640,11401.6048
20210118,16,11380690,57838.0228
20210118,17,11380552,22089.3746
20210118,17,11380551,24568.7755
20210118,17,11380530,19095.7088
20210118,17,11380520,33450.9997
20210118,17,11380510,31938.2396
20210118,17,11380570,31506.0336
20210118,17,11380560,24387.6731
20210118,17,11380631,23011.2203
20210118,17,11380580,25012.9228
20210118,17,11380625,41038.3781
20210118,17,11380600,21931.1719
20210118,17,11380590,15288.9943
20210118,17,11380650,12611.1937
20210118,17,11380640,11571.448
20210118,17,11380632,12998.1887
20210118,17,11380690,58666.7697
20210118,18,11380690,61866.4559
20210118,18,11380650,13352.8772
20210118,18,11380640,12034.3932
20210118,18,11380632,14081.8026
20210118,18,11380551,26481.788
20210118,18,11380530,20239.6431
20210118,18,11380520,35061.1902
20210118,18,11380510,32557.3045
20210118,18,11380570,33367.8002
20210118,18,11380631,24873.8143
20210118,18,11380560,25152.9309
20210118,18,11380552,23511.5841
20210118,18,11380580,26212.4566
20210118,18,11380625,42585.3532
20210118,18,11380600,23447.5961
20210118,18,11380590,16038.1789
20210118,19,11380560,26482.0345
20210118,19,11380552,24894.7221
20210118,19,11380551,27875.3757
20210118,19,11380530,21517.2181
20210118,19,11380520,36901.7309
20210118,19,11380510,33381.0191
20210118,19,11380631,26021.4142
20210118,19,11380570,34775.0244
20210118,19,11380580,27532.9848
20210118,19,11380625,44901.7834
20210118,19,11380600,24781.5496
20210118,19,11380590,17168.9071
20210118,19,11380650,13025.9803
20210118,19,11380640,12135.8679
20210118,19,11380632,15061.9945
20210118,19,11380690,63303.1989
20210118,20,11380551,28250.6693
20210118,20,11380632,15579.5994
20210118,20,11380530,21925.4649
20210118,20,11380520,38077.5384
20210118,20,11380510,34469.4671
20210118,20,11380570,35350.1264
20210118,20,11380560,27180.6389
20210118,20,11380552,25606.1935
20210118,20,11380631,27017.6699
20210118,20,11380580,28234.7178
20210118,20,11380625,46293.1087
20210118,20,11380600,25264.7221
20210118,20,11380590,17816.9726
20210118,20,11380650,13076.3416
20210118,20,11380640,12659.6865
20210118,20,11380690,64205.7667
20210118,21,11380552,25909.5616
20210118,21,11380551,28193.7568
20210118,21,11380530,22715.6364
20210118,21,11380520,39130.2436
20210118,21,11380510,35263.459
20210118,21,11380570,36087.0881
20210118,21,11380560,27941.0032
20210118,21,11380631,27809.7662
20210118,21,11380580,28022.1656
20210118,21,11380625,47434.2132
20210118,21,11380600,26203.6507
20210118,21,11380590,18643.7993
20210118,21,11380650,13129.787
20210118,21,11380640,12918.1323
20210118,21,11380632,16214.6785
20210118,21,11380690,65752.7316
20210118,22,11380640,13053.4461
20210118,22,11380632,16449.5009
20210118,22,11380551,27903.6172
20210118,22,11380530,22918.9687
20210118,22,11380520,39888.9555
20210118,22,11380510,35613.3626
20210118,22,11380570,36775.9396
20210118,22,11380631,27994.6401
20210118,22,11380560,28424.3181
20210118,22,11380552,26573.8677
20210118,22,11380580,28527.6997
20210118,22,11380625,48310.6366
20210118,22,11380600,26890.3243
20210118,22,11380590,18982.9435
20210118,22,11380650,13280.5383
20210118,22,11380690,65719.6693
20210118,23,11380570,33864.0328
20210118,23,11380560,30636.831
20210118,23,11380552,28538.0539
20210118,23,11380551,25158.3645
20210118,23,11380530,25621.2248
20210118,23,11380520,38422.1165
20210118,23,11380510,38487.142
20210118,23,11380631,27572.2097
20210118,23,11380580,29979.1286
20210118,23,11380625,49752.168
20210118,23,11380600,25419.1613
20210118,23,11380590,21384.449
20210118,23,11380650,12473.1776
20210118,23,11380640,13334.6369
20210118,23,11380632,18480.8694
20210118,23,11380690,66934.0854
20210119,0,11380551,24593.7967
20210119,0,11380530,25538.4725
20210119,0,11380632,18392.4886
20210119,0,11380520,37972.7607
20210119,0,11380510,39017.0058
20210119,0,11380570,34752.266
20210119,0,11380631,27233.4765
20210119,0,11380560,30704.2952
20210119,0,11380552,29120.1197
20210119,0,11380580,30401.364
20210119,0,11380625,49656.7521
20210119,0,11380600,25731.3062
20210119,0,11380590,21337.0574
20210119,0,11380650,12582.9221
20210119,0,11380640,13226.5873
20210119,0,11380690,66780.2354
20210119,1,11380552,29122.1161
20210119,1,11380551,24682.0808
20210119,1,11380530,25517.2793
20210119,1,11380520,37823.099
20210119,1,11380510,39167.9246
20210119,1,11380570,34907.4601
20210119,1,11380560,30907.2563
20210119,1,11380631,27063.7903
20210119,1,11380580,30719.6761
20210119,1,11380625,49753.3394
20210119,1,11380600,25976.9017
20210119,1,11380590,21210.1551
20210119,1,11380650,12665.6494
20210119,1,11380640,13267.2411
20210119,1,11380632,18382.1967
20210119,1,11380690,66662.9488
20210119,2,11380650,12797.3014
20210119,2,11380640,13318.5788
20210119,2,11380632,18468.7522
20210119,2,11380551,24595.1881
20210119,2,11380530,25478.9713
20210119,2,11380520,38119.2734
20210119,2,11380510,39168.556
20210119,2,11380570,34671.2554
20210119,2,11380631,27187.9338
20210119,2,11380560,30872.7624
20210119,2,11380552,29317.0209
20210119,2,11380580,30634.5647
20210119,2,11380625,49737.059
20210119,2,11380600,25927.1126
20210119,2,11380590,21264.4384
20210119,2,11380690,66597.2309
20210119,3,11380560,31064.9818
20210119,3,11380552,29107.014
20210119,3,11380551,24610.8949
20210119,3,11380530,25462.5487
20210119,3,11380520,36708.9273
20210119,3,11380510,38978.7579
20210119,3,11380631,27166.546
20210119,3,11380570,36061.5991
20210119,3,11380580,30810.2841
20210119,3,11380625,49658.7865
20210119,3,11380600,25998.7142
20210119,3,11380590,21271.9733
20210119,3,11380650,12934.2417
20210119,3,11380640,13290.4962
20210119,3,11380632,18507.3182
20210119,3,11380690,66580.4277
20210119,4,11380551,24554.4277
20210119,4,11380632,18334.0173
20210119,4,11380530,25328.0529
20210119,4,11380520,36522.7682
20210119,4,11380510,39021.7289
20210119,4,11380570,35882.4712
20210119,4,11380560,30872.6234
20210119,4,11380552,29082.7617
20210119,4,11380631,27112.2347
20210119,4,11380580,30642.4746
20210119,4,11380625,49557.3772
20210119,4,11380600,25807.4118
20210119,4,11380590,21130.0988
20210119,4,11380650,13119.1171
20210119,4,11380640,13272.3829
20210119,4,11380690,66439.6165
20210119,5,11380552,28911.9528
20210119,5,11380551,24496.0429
20210119,5,11380530,24900.7586
20210119,5,11380520,36678.7157
20210119,5,11380510,38957.5713
20210119,5,11380570,35626.8696
20210119,5,11380560,30346.9983
20210119,5,11380631,27149.1707
20210119,5,11380580,30163.7747
20210119,5,11380625,48861.565
20210119,5,11380600,25656.1832
20210119,5,11380590,20849.3091
20210119,5,11380650,13398.081
20210119,5,11380640,13387.9689
20210119,5,11380632,18070.7447
20210119,5,11380690,66636.1234
20210119,6,11380640,13499.1448
20210119,6,11380632,17852.2774
20210119,6,11380551,24854.1667
20210119,6,11380530,24136.1385
20210119,6,11380520,36423.6831
20210119,6,11380510,38281.6024
20210119,6,11380570,34521.283
20210119,6,11380631,26276.5027
20210119,6,11380560,29728.5937
20210119,6,11380552,27505.7818
20210119,6,11380580,29624.0222
20210119,6,11380625,47826.2986
20210119,6,11380600,25055.6525
20210119,6,11380590,20283.6536
20210119,6,11380650,13841.4933
20210119,6,11380690,66896.5273
20210119,7,11380580,28272.9217
20210119,7,11380570,32530.3088
20210119,7,11380560,28267.3724
20210119,7,11380552,24922.815
20210119,7,11380551,25702.3593
20210119,7,11380530,22824.1707
20210119,7,11380520,35437.0204
20210119,7,11380510,36316.4196
20210119,7,11380631,25703.4393
20210119,7,11380625,45604.4083
20210119,7,11380600,23638.1205
20210119,7,11380590,18967.8674
20210119,7,11380650,14370.6447
20210119,7,11380640,13988.1814
20210119,7,11380632,17145.2685
20210119,7,11380690,66680.5372
20210119,8,11380551,24543.0716
20210119,8,11380530,20753.961
20210119,8,11380632,15794.0685
20210119,8,11380520,33186.6605
20210119,8,11380510,34450.9707
20210119,8,11380570,30067.7056
20210119,8,11380631,23612.5118
20210119,8,11380560,26934.7307
20210119,8,11380552,22398.3902
20210119,8,11380580,26108.1495
20210119,8,11380625,42396.5478
20210119,8,11380600,21775.3243
20210119,8,11380590,17610.381
20210119,8,11380650,13587.8271
20210119,8,11380640,12884.2879
20210119,8,11380690,62274.3128
20210119,9,11380552,21378.9756
20210119,9,11380551,23340.7526
20210119,9,11380530,19550.0748
20210119,9,11380520,31825.7039
20210119,9,11380510,32902.2152
20210119,9,11380570,29347.9715
20210119,9,11380560,25752.8979
20210119,9,11380631,22331.7375
20210119,9,11380580,24594.9208
20210119,9,11380625,40777.4531
20210119,9,11380600,20829.0334
20210119,9,11380590,16560.242
20210119,9,11380650,12989.6759
20210119,9,11380640,12196.3502
20210119,9,11380632,14640.3856
20210119,9,11380690,60199.0605
20210119,10,11380690,58946.2687
20210119,10,11380650,12534.2466
20210119,10,11380640,11595.0031
20210119,10,11380632,13909.971
20210119,10,11380551,22934.703
20210119,10,11380530,19347.9754
20210119,10,11380520,31359.1433
20210119,10,11380510,32388.0088
20210119,10,11380570,29076.2478
20210119,10,11380631,22097.6764
20210119,10,11380560,25101.3536
20210119,10,11380552,20937.6502
20210119,10,11380580,24239.095
20210119,10,11380625,39393.0943
20210119,10,11380600,20762.7785
20210119,10,11380590,15925.3591
20210119,11,11380560,24775.1893
20210119,11,11380552,20803.6593
20210119,11,11380551,22628.4869
20210119,11,11380530,18886.7677
20210119,11,11380520,30858.2866
20210119,11,11380510,31548.6349
20210119,11,11380631,21848.5249
20210119,11,11380570,28772.0006
20210119,11,11380580,23874.9848
20210119,11,11380625,38777.2497
20210119,11,11380600,20775.4667
20210119,11,11380590,15509.8884
20210119,11,11380650,12386.4239
20210119,11,11380640,11406.0246
20210119,11,11380632,13496.6924
20210119,11,11380690,58567.9306
20210119,12,11380551,22294.2288
20210119,12,11380632,13063.8153
20210119,12,11380530,18384.9146
20210119,12,11380520,30888.3181
20210119,12,11380510,31259.3967
20210119,12,11380570,28963.2052
20210119,12,11380560,24271.3968
20210119,12,11380552,20455.2938
20210119,12,11380631,21874.5154
20210119,12,11380580,23790.8519
20210119,12,11380625,38182.1146
20210119,12,11380600,20498.2619
20210119,12,11380590,15024.3058
20210119,12,11380650,12218.8073
20210119,12,11380640,11183.2595
20210119,12,11380690,57906.9138
20210119,13,11380552,20472.9242
20210119,13,11380551,22193.357
20210119,13,11380530,17872.2404
20210119,13,11380520,30754.2683
20210119,13,11380510,30771.6019
20210119,13,11380570,28768.3663
20210119,13,11380560,23713.2475
20210119,13,11380631,21109.1506
20210119,13,11380580,23510.148
20210119,13,11380625,38140.3386
20210119,13,11380600,20455.6438
20210119,13,11380590,15124.0168
20210119,13,11380650,12096.7203
20210119,13,11380640,11208.8574
20210119,13,11380632,13033.5439
20210119,13,11380690,58017.5225
20210119,14,11380640,10809.2687
20210119,14,11380632,12767.2713
20210119,14,11380551,22196.7583
20210119,14,11380530,17518.5611
20210119,14,11380520,30974.6682
20210119,14,11380510,30456.4882
20210119,14,11380570,28658.7998
20210119,14,11380631,20806.9942
20210119,14,11380560,23278.9915
20210119,14,11380552,20897.6625
20210119,14,11380580,23404.5339
20210119,14,11380625,38090.0306
20210119,14,11380600,20360.0441
20210119,14,11380590,15052.5845
20210119,14,11380650,12041.9674
20210119,14,11380690,58158.2049
20210119,15,11380570,29028.0122
20210119,15,11380560,23078.0984
20210119,15,11380552,20937.3909
20210119,15,11380551,22682.861
20210119,15,11380530,17622.3732
20210119,15,11380520,31219.6888
20210119,15,11380510,31462.6228
20210119,15,11380631,20885.5292
20210119,15,11380580,23857.4856
20210119,15,11380625,39069.7868
20210119,15,11380600,20993.0393
20210119,15,11380590,14646.8447
20210119,15,11380650,11643.0578
20210119,15,11380640,11047.9055
20210119,15,11380632,12860.5574
20210119,15,11380690,57863.3707
20210119,16,11380551,23407.4729
20210119,16,11380530,18003.7219
20210119,16,11380632,12977.0754
20210119,16,11380520,31576.351
20210119,16,11380510,31678.3927
20210119,16,11380570,29669.3934
20210119,16,11380631,21624.2994
20210119,16,11380560,23528.2797
20210119,16,11380552,21263.6461
20210119,16,11380580,24254.8231
20210119,16,11380625,39659.4693
20210119,16,11380600,21214.495
20210119,16,11380590,14762.7492
20210119,16,11380650,12043.2048
20210119,16,11380640,11244.8932
20210119,16,11380690,57289.6977
20210119,17,11380552,21939.7731
20210119,17,11380551,23929.6454
20210119,17,11380530,18794.1795
20210119,17,11380520,32470.2707
20210119,17,11380510,31940.3965
20210119,17,11380631,22490.5245
