기준일ID,시간대구분,행정동코드,총생활인구수
20201217,1,11380650,12409.9073
20201217,1,11380640,13268.4099
20201217,2,11380690,67486.4611
20201217,2,11380650,12441.5902
20201217,2,11380640,13288.139
20201217,2,11380552,29161.26
20201217,2,11380551,24205.4039
20201217,2,11380510,39037.3951
20201217,2,11380530,26034.319
20201217,2,11380520,38104.7976
20201217,2,11380580,30561.83
20201217,2,11380632,18518.1075
20201217,2,11380570,35207.545
20201217,2,11380560,29921.6522
20201217,2,11380631,26753.1666
20201217,2,11380590,20739.6616
20201217,2,11380625,49680.6278
20201217,2,11380600,25890.9797
20201217,3,11380570,36535.4205
20201217,3,11380560,29975.9566
20201217,3,11380552,29172.692
20201217,3,11380551,24140.6674
20201217,3,11380510,38992.2106
20201217,3,11380530,26053.0916
20201217,3,11380520,36733.6005
20201217,3,11380580,30696.1257
20201217,3,11380632,18617.2309
20201217,3,11380631,26727.3704
20201217,3,11380590,20791.8389
20201217,3,11380625,49552.8883
20201217,3,11380600,25840.2096
20201217,3,11380690,67560.1207
20201217,3,11380650,12499.4175
20201217,3,11380640,13242.3413
20201217,4,11380520,36515.8519
20201217,4,11380510,39164.4535
20201217,4,11380640,13360.3254
20201217,4,11380552,28983.7421
20201217,4,11380551,24247.8303
20201217,4,11380530,25635.3303
20201217,4,11380580,30657.3236
20201217,4,11380632,18425.6791
20201217,4,11380570,36347.8451
20201217,4,11380560,29858.1366
20201217,4,11380631,26635.694
20201217,4,11380590,20514.9306
20201217,4,11380625,49409.3221
20201217,4,11380600,25951.8516
20201217,4,11380690,67348.6711
20201217,4,11380650,12670.1134
20201217,5,11380560,29519.581
20201217,5,11380552,28686.6319
20201217,5,11380551,24138.0976
20201217,5,11380510,38993.2214
20201217,5,11380530,25303.911
20201217,5,11380520,36680.483
20201217,5,11380580,30209.1721
20201217,5,11380632,18218.7477
20201217,5,11380570,35987.8785
20201217,5,11380631,26484.0991
20201217,5,11380590,20234.5463
20201217,5,11380625,48893.4813
20201217,5,11380600,25793.1607
20201217,5,11380690,67613.0682
20201217,5,11380650,12909.2203
20201217,5,11380640,13372.7265
20201217,6,11380650,13404.8672
20201217,6,11380640,13513.7111
20201217,6,11380552,27462.3599
20201217,6,11380551,24589.4154
20201217,6,11380510,38174.3941
20201217,6,11380530,24627.791
20201217,6,11380520,36351.2638
20201217,6,11380580,29496.2452
20201217,6,11380632,17918.61
20201217,6,11380570,35076.8214
20201217,6,11380560,28885.8332
20201217,6,11380631,25790.2115
20201217,6,11380590,19591.2549
20201217,6,11380625,47677.0429
20201217,6,11380600,25300.0027
20201217,6,11380690,67615.4035
20201217,7,11380632,17058.9781
20201217,7,11380631,24957.8191
20201217,7,11380625,45630.3209
20201217,7,11380600,23930.1075
20201217,7,11380590,18504.8461
20201217,7,11380580,27904.7982
20201217,7,11380570,32776.5081
20201217,7,11380560,28332.3154
20201217,7,11380552,25520.2359
20201217,7,11380551,25715.953
20201217,7,11380510,36056.4468
20201217,7,11380530,23246.5357
20201217,7,11380520,35411.5959
20201217,7,11380690,67718.3568
20201217,7,11380650,13645.954
20201217,7,11380640,13825.7605
20201217,8,11380640,13216.8634
20201217,8,11380552,23108.6849
20201217,8,11380510,34337.4423
20201217,8,11380551,24174.2732
20201217,8,11380530,21139.5027
20201217,8,11380520,33204.9318
20201217,8,11380580,25953.2065
20201217,8,11380632,15830.8513
20201217,8,11380570,30911.0495
20201217,8,11380560,27198.2668
20201217,8,11380590,17384.7545
20201217,8,11380631,23508.9526
20201217,8,11380625,42655.1902
20201217,8,11380600,22114.8223
20201217,8,11380690,63032.3256
20201217,8,11380650,13043.2484
20201217,9,11380560,26356.3792
20201217,9,11380552,22272.0352
20201217,9,11380510,33445.4346
20201217,9,11380551,23344.7205
20201217,9,11380530,20331.9056
20201217,9,11380520,31950.6597
20201217,9,11380632,14617.7935
20201217,9,11380580,24783.0104
20201217,9,11380570,29654.8945
20201217,9,11380590,16486.3214
20201217,9,11380631,22588.7225
20201217,9,11380625,40733.6055
20201217,9,11380600,21373.873
20201217,9,11380690,60843.0435
20201217,9,11380650,12391.6922
20201217,9,11380640,12220.6571
20201217,10,11380690,60275.1238
20201217,10,11380650,12056.0979
20201217,10,11380552,21716.5542
20201217,10,11380640,11845.7877
20201217,10,11380510,32879.7432
20201217,10,11380551,22922.2588
20201217,10,11380530,19880.6171
20201217,10,11380520,31455.2427
20201217,10,11380580,23888.0213
20201217,10,11380632,14114.5744
20201217,10,11380570,29348.8845
20201217,10,11380560,25276.8851
20201217,10,11380590,15977.232
20201217,10,11380631,22153.2464
20201217,10,11380625,39859.677
20201217,10,11380600,20983.5257
20201217,11,11380570,29552.3125
20201217,11,11380560,25144.9863
20201217,11,11380552,21522.3899
20201217,11,11380510,32446.4111
20201217,11,11380551,22530.9877
20201217,11,11380530,19411.1801
20201217,11,11380520,30981.0324
20201217,11,11380580,23977.9641
20201217,11,11380632,13591.4348
20201217,11,11380590,15554.5296
20201217,11,11380631,21853.989
20201217,11,11380625,39267.872
20201217,11,11380600,21118.4084
20201217,11,11380690,59528.3532
20201217,11,11380650,11788.2252
20201217,11,11380640,11751.8964
20201217,12,11380640,11467.2847
20201217,12,11380552,21289.0455
20201217,12,11380510,32182.881
20201217,12,11380551,22445.5533
20201217,12,11380530,18668.0826
20201217,12,11380520,31239.32
20201217,12,11380580,23635.8318
20201217,12,11380632,13351.513
20201217,12,11380570,29575.9468
20201217,12,11380560,25001.1258
20201217,12,11380590,15523.2034
20201217,12,11380631,21834.7888
20201217,12,11380625,38925.2824
20201217,12,11380600,20779.4827
20201217,12,11380690,59320.9368
20201217,12,11380650,11679.2791
20201217,13,11380560,24381.2021
20201217,13,11380552,21056.5159
20201217,13,11380510,32042.0296
20201217,13,11380551,22029.1643
20201217,13,11380530,18348.3265
20201217,13,11380520,31276.0852
20201217,13,11380580,23352.2005
20201217,13,11380570,29221.3974
20201217,13,11380632,13070.5147
20201217,13,11380590,15087.1054
20201217,13,11380631,21607.3842
20201217,13,11380625,38139.534
20201217,13,11380600,20776.1797
20201217,13,11380690,60102.4576
20201217,13,11380650,11420.7839
20201217,13,11380640,11647.6701
20201217,14,11380650,11484.5387
20201217,14,11380640,11360.4002
20201217,14,11380552,21083.5483
20201217,14,11380510,31727.2092
20201217,14,11380551,22448.4474
20201217,14,11380530,18137.9262
20201217,14,11380520,31590.7626
20201217,14,11380580,23517.8587
20201217,14,11380632,12816.4351
20201217,14,11380570,28973.2087
20201217,14,11380560,24080.4173
20201217,14,11380590,14807.7231
20201217,14,11380631,21217.6455
20201217,14,11380625,38521.1091
20201217,14,11380600,20747.2316
20201217,14,11380690,59411.2381
20201217,15,11380580,23894.3412
20201217,15,11380570,29402.4344
20201217,15,11380560,24229.6488
20201217,15,11380552,20941.7799
20201217,15,11380510,31899.86
20201217,15,11380551,22678.0377
20201217,15,11380530,17968.6493
20201217,15,11380520,32206.6037
20201217,15,11380632,12906.5739
20201217,15,11380590,15158.4988
20201217,15,11380631,21381.7886
20201217,15,11380625,38971.8053
20201217,15,11380600,21236.9544
20201217,15,11380690,58684.0585
20201217,15,11380650,11762.8882
20201217,15,11380640,11308.4149
20201217,16,11380552,20869.6538
20201217,16,11380510,32248.2253
20201217,16,11380551,23249.1815
20201217,16,11380640,11516.0089
20201217,16,11380530,18160.5587
20201217,16,11380520,32863.6486
20201217,16,11380580,24313.5994
20201217,16,11380632,13271.5259
20201217,16,11380570,30138.3544
20201217,16,11380560,24076.2857
20201217,16,11380590,14984.8062
20201217,16,11380631,22120.466
20201217,16,11380625,39773.8965
20201217,16,11380600,21344.8727
20201217,16,11380690,58837.9614
20201217,16,11380650,12026.8774
20201217,17,11380560,24361.9014
20201217,17,11380552,21581.5471
20201217,17,11380510,32608.563
20201217,17,11380551,24089.7765
20201217,17,11380530,18505.7099
20201217,17,11380520,33545.4344
20201217,17,11380580,24633.625
20201217,17,11380570,30672.7837
20201217,17,11380632,13471.4995
20201217,17,11380590,15351.9279
20201217,17,11380631,23092.6153
20201217,17,11380625,40580.5154
20201217,17,11380600,21891.5638
20201217,17,11380690,59747.9182
20201217,17,11380650,12116.5428
20201217,17,11380640,11825.0172
20201217,18,11380690,62697.7368
20201217,18,11380650,12899.9072
20201217,18,11380640,12651.4284
20201217,18,11380552,22853.561
20201217,18,11380510,33022.5572
20201217,18,11380551,25894.351
20201217,18,11380530,19849.4157
20201217,18,11380520,35467.5656
20201217,18,11380580,25664.0407
20201217,18,11380632,14251.7561
20201217,18,11380570,32085.8957
20201217,18,11380560,24927.5242
20201217,18,11380590,16260.7334
20201217,18,11380631,24967.6451
20201217,18,11380625,42389.7286
20201217,18,11380600,23211.2413
20201217,19,11380570,33380.5505
20201217,19,11380560,25967.3008
20201217,19,11380552,24056.8384
20201217,19,11380510,34198.4255
20201217,19,11380551,27039.9472
20201217,19,11380530,20948.4496
20201217,19,11380520,37155.4165
20201217,19,11380632,15076.5093
20201217,19,11380580,26862.5587
20201217,19,11380590,17242.2412
20201217,19,11380631,25932.4698
20201217,19,11380625,44952.5664
20201217,19,11380600,24193.9813
20201217,19,11380690,64318.1553
20201217,19,11380650,12643.9578
20201217,19,11380640,12809.25
20201217,20,11380510,34901.6129
20201217,20,11380552,24648.9192
20201217,20,11380640,13143.0633
20201217,20,11380551,27752.4042
20201217,20,11380530,21837.5775
20201217,20,11380520,38294.4546
20201217,20,11380632,15638.0746
20201217,20,11380580,27324.4177
20201217,20,11380570,34408.8997
20201217,20,11380560,26967.8837
20201217,20,11380590,17890.8785
20201217,20,11380631,26953.0583
20201217,20,11380625,45916.0758
20201217,20,11380600,24998.8502
20201217,20,11380690,65007.8872
20201217,20,11380650,12746.8585
20201217,21,11380560,27694.4269
20201217,21,11380552,25190.299
20201217,21,11380510,35656.6141
20201217,21,11380551,27703.3577
20201217,21,11380530,22625.2004
20201217,21,11380520,38986.0377
20201217,21,11380580,27744.4403
20201217,21,11380570,35238.4206
20201217,21,11380632,16198.2775
20201217,21,11380590,18818.8294
20201217,21,11380631,27751.1996
20201217,21,11380625,47153.37
20201217,21,11380600,25636.0946
20201217,21,11380690,65938.1537
20201217,21,11380650,13176.8527
20201217,21,11380640,13238.0013
20201217,22,11380650,13109.1406
20201217,22,11380640,13326.0501
20201217,22,11380552,26043.5261
20201217,22,11380510,36337.394
20201217,22,11380551,27218.3626
20201217,22,11380530,23059.5983
20201217,22,11380520,39399.6533
20201217,22,11380580,28461.8234
20201217,22,11380632,16506.3876
20201217,22,11380570,36300.2816
20201217,22,11380560,27913.2674
20201217,22,11380590,18979.4859
20201217,22,11380631,27744.471
20201217,22,11380625,47764.3452
20201217,22,11380600,26387.4569
20201217,22,11380690,66281.3445
20201217,23,11380590,20632.4902
20201217,23,11380580,30164.639
20201217,23,11380570,34705.2786
20201217,23,11380560,29649.5858
20201217,23,11380552,28453.473
20201217,23,11380510,39166.6342
20201217,23,11380551,24751.8255
20201217,23,11380530,25962.887
20201217,23,11380520,38073.4057
20201217,23,11380632,18265.4722
20201217,23,11380631,27262.2642
20201217,23,11380625,49308.0472
20201217,23,11380600,25527.5418
20201217,23,11380690,67343.5609
20201217,23,11380650,12044.7027
20201217,23,11380640,13285.9345
20201218,0,11380552,28840.7524
20201218,0,11380510,39045.3311
20201218,0,11380551,24324.7871
20201218,0,11380640,13288.1823
20201218,0,11380530,25992.2816
20201218,0,11380520,38274.4223
20201218,0,11380580,30275.1751
20201218,0,11380632,18294.6952
20201218,0,11380570,35280.0415
20201218,0,11380560,29753.9165
20201218,0,11380590,20724.9635
20201218,0,11380631,27280.2674
20201218,0,11380625,49444.8562
20201218,0,11380600,25670.1476
20201218,0,11380690,67267.4524
20201218,0,11380650,12186.602
20201218,1,11380560,29893.8095
20201218,1,11380552,28993.3782
20201218,1,11380510,38933.6653
20201218,1,11380551,24297.1623
20201218,1,11380530,25914.826
20201218,1,11380520,38118.3825
20201218,1,11380580,30714.7631
20201218,1,11380570,35601.4259
20201218,1,11380632,18251.6569
20201218,1,11380590,20799.9649
20201218,1,11380631,26919.5731
20201218,1,11380625,49429.9846
20201218,1,11380600,25763.441
20201218,1,11380690,67330.367
20201218,1,11380650,12278.7804
20201218,1,11380640,13264.3433
20201218,2,11380690,67331.0177
20201218,2,11380650,12371.6398
20201218,2,11380552,29173.2211
20201218,2,11380510,39054.0774
20201218,2,11380551,24225.2526
20201218,2,11380530,25925.2642
20201218,2,11380520,38205.189
20201218,2,11380580,30790.729
20201218,2,11380640,13340.1366
20201218,2,11380632,18276.309
20201218,2,11380570,35552.0364
20201218,2,11380560,29889.2148
20201218,2,11380590,20765.8718
20201218,2,11380631,27023.6684
20201218,2,11380625,49377.5421
20201218,2,11380600,25725.9597
20201218,3,11380570,36766.8595
20201218,3,11380560,29898.8986
20201218,3,11380552,29171.5671
20201218,3,11380510,39153.8667
20201218,3,11380551,24176.9391
20201218,3,11380530,26044.4714
20201218,3,11380520,36861.8306
20201218,3,11380632,18286.5968
20201218,3,11380580,30775.7757
20201218,3,11380590,20784.9334
20201218,3,11380631,26900.9689
20201218,3,11380625,49468.595
20201218,3,11380600,25787.4784
20201218,3,11380690,67418.2212
20201218,3,11380650,12488.4188
20201218,3,11380640,13381.9616
20201218,4,11380552,29063.6777
20201218,4,11380640,13351.672
20201218,4,11380510,39207.7292
20201218,4,11380551,24231.7707
20201218,4,11380530,25655.4712
20201218,4,11380520,36632.01
20201218,4,11380580,30602.0936
20201218,4,11380632,18242.9841
20201218,4,11380570,36654.7641
20201218,4,11380560,29831.3543
20201218,4,11380590,20659.3627
20201218,4,11380631,26810.1171
20201218,4,11380625,49294.1126
20201218,4,11380600,25604.5312
20201218,4,11380690,67450.3245
20201218,4,11380650,12705.7274
20201218,5,11380560,29346.8598
20201218,5,11380552,28701.3304
20201218,5,11380510,39026.2494
20201218,5,11380551,24173.4464
20201218,5,11380530,25285.9598
20201218,5,11380520,36744.3714
20201218,5,11380580,30286.4831
20201218,5,11380570,36108.4374
20201218,5,11380632,17961.5096
20201218,5,11380590,20447.2134
20201218,5,11380631,26817.0383
20201218,5,11380625,48698.484
20201218,5,11380600,25542.5488
20201218,5,11380690,67524.7324
20201218,5,11380650,12895.5279
20201218,5,11380640,13438.8583
20201218,6,11380650,13220.4368
20201218,6,11380552,27392.8442
20201218,6,11380640,13504.9702
20201218,6,11380510,38309.9329
20201218,6,11380551,24412.4648
20201218,6,11380530,24345.8179
20201218,6,11380520,36413.2071
20201218,6,11380580,29546.2869
20201218,6,11380632,17689.9898
20201218,6,11380570,34901.5107
20201218,6,11380560,28851.6579
20201218,6,11380590,19819.4262
20201218,6,11380631,26205.9051
20201218,6,11380625,47528.4557
20201218,6,11380600,25071.6878
20201218,6,11380690,67510.735
20201218,7,11380560,28008.0957
20201218,7,11380552,25347.1065
20201218,7,11380510,36351.3807
20201218,7,11380551,25581.6234
20201218,7,11380530,23013.9107
20201218,7,11380520,35524.9134
20201218,7,11380580,27968.5981
20201218,7,11380570,32581.8054
20201218,7,11380632,17296.8782
20201218,7,11380590,18587.5884
20201218,7,11380631,25358.922
20201218,7,11380625,45536.1378
20201218,7,11380600,23851.6489
20201218,7,11380690,67496.4635
20201218,7,11380650,13674.4758
20201218,7,11380640,13631.8445
20201218,8,11380551,24408.115
20201218,8,11380530,21093.1634
20201218,8,11380632,16030.7296
20201218,8,11380520,33426.0816
20201218,8,11380510,34561.4202
20201218,8,11380570,30471.786
20201218,8,11380631,23585.9072
20201218,8,11380560,27006.9069
20201218,8,11380552,22864.3615
20201218,8,11380580,26005.4199
20201218,8,11380625,42464.9769
20201218,8,11380600,22642.2281
20201218,8,11380590,17481.1201
20201218,8,11380650,12834.5687
20201218,8,11380640,12675.0932
20201218,8,11380690,63848.8119
20201218,9,11380552,22065.7311
20201218,9,11380551,23509.4133
20201218,9,11380530,20128.2142
20201218,9,11380520,32318.7739
20201218,9,11380510,33033.8588
20201218,9,11380570,29749.4427
20201218,9,11380560,26021.2239
20201218,9,11380631,22579.9016
20201218,9,11380580,24722.7693
20201218,9,11380625,40931.9639
20201218,9,11380600,21619.0819
20201218,9,11380590,16731.956
20201218,9,11380650,12206.2629
20201218,9,11380640,12205.3826
20201218,9,11380632,15051.7759
20201218,9,11380690,61694.9921
20201218,10,11380650,11743.5207
20201218,10,11380640,11748.6852
20201218,10,11380632,14525.5274
20201218,10,11380551,23559.1248
20201218,10,11380530,19507.2135
20201218,10,11380520,31649.9339
20201218,10,11380510,32504.2804
20201218,10,11380570,29424.2782
20201218,10,11380631,22175.6484
20201218,10,11380560,25086.2164
20201218,10,11380552,21415.9566
20201218,10,11380580,24203.3628
20201218,10,11380625,39983.459
20201218,10,11380600,21274.439
20201218,10,11380590,16084.5479
20201218,10,11380690,60683.1223
20201218,11,11380560,24892.9165
20201218,11,11380552,21164.2352
20201218,11,11380551,23170.9779
20201218,11,11380530,19148.7476
20201218,11,11380520,31113.316
20201218,11,11380510,32055.2503
20201218,11,11380631,21817.6944
20201218,11,11380570,28977.1315
20201218,11,11380580,24380.1735
20201218,11,11380625,39672.4046
20201218,11,11380600,21055.5164
20201218,11,11380590,15673.5974
20201218,11,11380650,11545.1374
20201218,11,11380640,11634.9704
20201218,11,11380632,13946.7965
20201218,11,11380690,59826.5061
20201218,12,11380551,22983.2086
20201218,12,11380530,18442.3324
20201218,12,11380520,31236.5072
20201218,12,11380510,32082.7933
20201218,12,11380632,13510.7735
20201218,12,11380631,21765.6218
20201218,12,11380570,29326.5059
20201218,12,11380560,24389.065
20201218,12,11380552,20989.7774
20201218,12,11380580,24007.9241
20201218,12,11380625,39062.0932
20201218,12,11380600,20857.3835
20201218,12,11380590,15575.3015
20201218,12,11380640,11655.249
20201218,12,11380650,11396.9058
20201218,12,11380690,59350.6208
20201218,13,11380552,20642.8201
20201218,13,11380551,22905.9881
20201218,13,11380530,18082.6391
20201218,13,11380520,31115.5947
20201218,13,11380510,31685.4513
20201218,13,11380570,29535.8504
20201218,13,11380560,24008.4044
20201218,13,11380631,21641.693
20201218,13,11380580,23818.1048
20201218,13,11380625,38594.7894
20201218,13,11380600,21180.9075
20201218,13,11380590,15111.6772
20201218,13,11380650,11341.132
20201218,13,11380640,11340.038
20201218,13,11380632,12970.2953
20201218,13,11380690,59750.3332
20201218,14,11380640,11253.1522
20201218,14,11380632,12702.0535
20201218,14,11380551,23000.3335
20201218,14,11380530,17871.3234
20201218,14,11380520,31388.2593
20201218,14,11380510,31254.094
20201218,14,11380570,29598.1713
20201218,14,11380631,21493.3177
20201218,14,11380560,23682.7263
20201218,14,11380552,20613.5325
20201218,14,11380580,23989.4321
20201218,14,11380625,38766.7579
20201218,14,11380600,21275.6824
20201218,14,11380590,15081.5188
20201218,14,11380650,11575.1338
20201218,14,11380690,59246.8489
20201218,15,11380590,15185.9809
20201218,15,11380580,24034.5166
20201218,15,11380570,30120.644
20201218,15,11380560,23453.0322
20201218,15,11380552,20826.2716
20201218,15,11380551,23535.3865
20201218,15,11380530,17616.2604
20201218,15,11380520,32110.3985
20201218,15,11380510,31058.6138
20201218,15,11380631,21784.1216
20201218,15,11380625,39261.3243
20201218,15,11380600,21179.9801
20201218,15,11380650,11818.071
20201218,15,11380640,11458.7654
20201218,15,11380632,12942.1233
20201218,15,11380690,59092.8142
20201218,16,11380551,23743.5222
20201218,16,11380530,17901.1475
20201218,16,11380632,13172.1019
20201218,16,11380520,32530.3377
20201218,16,11380510,31622.4989
20201218,16,11380570,30402.6036
20201218,16,11380631,22042.8992
20201218,16,11380560,23721.2183
20201218,16,11380552,20923.5274
20201218,16,11380580,24370.1396
20201218,16,11380625,39962.5433
20201218,16,11380600,21695.9935
20201218,16,11380590,15387.4255
20201218,16,11380650,11729.2755
20201218,16,11380640,11501.7991
20201218,16,11380690,59122.4645
20201218,17,11380552,21676.7179
20201218,17,11380551,24404.4891
20201218,17,11380530,18403.6756
20201218,17,11380520,33325.8053
20201218,17,11380510,31871.7918
20201218,17,11380570,31608.3887
20201218,17,11380560,23693.7307
20201218,17,11380631,23193.887
20201218,17,11380580,24909.5873
20201218,17,11380625,40924.3748
20201218,17,11380600,22361.716
20201218,17,11380590,15334.9963
20201218,17,11380650,11998.0069
20201218,17,11380640,11566.5068
20201218,17,11380632,13497.1096
20201218,17,11380690,59729.097
20201218,18,11380690,62702.8175
20201218,18,11380650,12700.1943
20201218,18,11380640,12377.6908
20201218,18,11380632,14507.6782
20201218,18,11380551,26216.6316
20201218,18,11380530,19605.4683
20201218,18,11380520,35045.6002
20201218,18,11380510,32551.6686
20201218,18,11380570,32980.3467
20201218,18,11380631,24683.2976
20201218,18,11380560,24439.0364
20201218,18,11380552,22828.1416
20201218,18,11380580,26124.9159
20201218,18,11380625,42356.7414
20201218,18,11380600,23588.6955
20201218,18,11380590,16245.9023
20201218,19,11380560,25282.5746
20201218,19,11380552,24061.0816
20201218,19,11380551,26978.0001
20201218,19,11380530,20843.1522
20201218,19,11380520,36497.4229
20201218,19,11380510,33410.7552
20201218,19,11380631,25975.9028
20201218,19,11380570,34033.9323
20201218,19,11380580,26962.716
20201218,19,11380625,45086.064
20201218,19,11380600,24588.1883
20201218,19,11380590,17259.9123
20201218,19,11380650,12508.1985
20201218,19,11380640,12520.8247
20201218,19,11380632,15357.1623
20201218,19,11380690,64691.4409
20201218,20,11380551,27693.9283
20201218,20,11380632,15790.3038
20201218,20,11380530,21529.6505
20201218,20,11380520,38056.8746
20201218,20,11380510,34351.8436
20201218,20,11380570,34806.5743
20201218,20,11380560,26304.3553
20201218,20,11380552,24471.4854
20201218,20,11380631,26734.2631
20201218,20,11380580,27456.1537
20201218,20,11380625,46290.2829
20201218,20,11380600,25198.6189
20201218,20,11380590,17963.6409
20201218,20,11380650,12445.8212
20201218,20,11380640,12659.6393
20201218,20,11380690,64912.0773
20201218,21,11380552,25177.3784
20201218,21,11380551,28049.3825
20201218,21,11380530,22230.3014
20201218,21,11380520,39140.8567
20201218,21,11380510,35267.9175
20201218,21,11380570,35500.7901
20201218,21,11380560,27185.7004
20201218,21,11380631,26930.9694
20201218,21,11380580,28087.7297
20201218,21,11380625,47467.7698
20201218,21,11380600,25948.4844
20201218,21,11380590,18699.8925
20201218,21,11380650,12682.3071
20201218,21,11380640,12994.3507
20201218,21,11380632,16299.9802
20201218,21,11380690,65903.5204
20201218,22,11380640,13061.0923
20201218,22,11380632,16554.1969
20201218,22,11380551,27813.078
20201218,22,11380530,22502.7545
20201218,22,11380520,39048.9564
20201218,22,11380510,36001.7913
20201218,22,11380570,36573.9876
20201218,22,11380631,27216.418
20201218,22,11380560,27727.2134
20201218,22,11380552,26093.8438
20201218,22,11380580,28511.1213
20201218,22,11380625,48235.3089
20201218,22,11380600,26765.9303
20201218,22,11380590,19196.4086
20201218,22,11380650,12739.6224
20201218,22,11380690,66296.4624
20201218,23,11380570,34226.2941
20201218,23,11380560,29545.7703
20201218,23,11380552,28430.2613
20201218,23,11380551,24972.4528
20201218,23,11380530,25617.6823
20201218,23,11380520,38128.709
20201218,23,11380510,38953.7824
20201218,23,11380631,27151.2846
20201218,23,11380580,30038.6659
20201218,23,11380625,49203.7594
20201218,23,11380600,25821.3314
20201218,23,11380590,20700.5467
20201218,23,11380650,11956.0613
20201218,23,11380640,13394.7377
20201218,23,11380632,18149.2659
20201218,23,11380690,67295.822
20201219,0,11380551,24825.3862
20201219,0,11380530,25652.3303
20201219,0,11380632,18239.5252
20201219,0,11380520,38386.4006
20201219,0,11380510,39156.7388
20201219,0,11380570,34155.8946
20201219,0,11380631,27242.8555
20201219,0,11380560,29693.6935
20201219,0,11380552,28520.434
20201219,0,11380580,30146.1993
20201219,0,11380625,49466.1995
20201219,0,11380600,25781.2899
20201219,0,11380590,20864.0049
20201219,0,11380650,12008.3293
20201219,0,11380640,13321.2302
20201219,0,11380690,67112.1564
20201219,1,11380552,28763.1948
20201219,1,11380551,24590.6149
20201219,1,11380530,25684.3564
20201219,1,11380520,38169.3895
20201219,1,11380510,39237.6714
20201219,1,11380570,34663.2208
20201219,1,11380560,29800.5036
20201219,1,11380631,26818.3003
20201219,1,11380580,30663.9816
20201219,1,11380625,49446.2505
20201219,1,11380600,25850.6465
20201219,1,11380590,20898.5375
20201219,1,11380650,12105.8298
20201219,1,11380640,13360.8519
20201219,1,11380632,18213.8582
20201219,1,11380690,67142.7256
20201219,2,11380650,12301.6395
20201219,2,11380640,13371.5044
20201219,2,11380632,18231.1795
20201219,2,11380551,24434.3916
20201219,2,11380530,25590.2431
20201219,2,11380520,38401.5249
20201219,2,11380510,39480.4062
20201219,2,11380570,34718.6082
20201219,2,11380631,26886.073
20201219,2,11380560,29912.6878
20201219,2,11380552,28882.4083
20201219,2,11380580,30700.2065
20201219,2,11380625,49397.5964
20201219,2,11380600,25980.1753
20201219,2,11380590,20760.0665
20201219,2,11380690,66975.132
20201219,3,11380560,29908.649
20201219,3,11380552,28983.2892
20201219,3,11380551,24454.4566
20201219,3,11380530,25549.3352
20201219,3,11380520,37457.5343
20201219,3,11380510,39321.8272
20201219,3,11380631,26853.9133
20201219,3,11380570,35744.0849
20201219,3,11380580,30811.431
20201219,3,11380625,49366.8475
20201219,3,11380600,26007.8616
20201219,3,11380590,20795.6973
20201219,3,11380650,12458.2825
20201219,3,11380640,13324.7399
20201219,3,11380632,18260.3002
20201219,3,11380690,66955.8788
20201219,4,11380551,24428.722
20201219,4,11380632,18167.4682
20201219,4,11380530,25497.7011
20201219,4,11380520,36545.6697
20201219,4,11380510,39347.1987
20201219,4,11380570,36281.5854
20201219,4,11380560,29935.7632
20201219,4,11380552,28998.106
20201219,4,11380631,26918.4362
20201219,4,11380580,30856.1277
20201219,4,11380625,49311.0353
20201219,4,11380600,25766.7146
20201219,4,11380590,20794.2388
20201219,4,11380650,12496.9397
20201219,4,11380640,13318.2765
20201219,4,11380690,67024.4295
20201219,5,11380552,28600.4967
20201219,5,11380551,24405.7213
20201219,5,11380530,25245.5952
20201219,5,11380520,36785.0651
20201219,5,11380510,39371.9449
20201219,5,11380570,35943.1655
20201219,5,11380560,29682.088
20201219,5,11380631,26971.3431
20201219,5,11380580,30545.796
20201219,5,11380625,48862.8276
20201219,5,11380600,25682.8264
20201219,5,11380590,20612.4658
20201219,5,11380650,12707.5987
20201219,5,11380640,13433.1301
20201219,5,11380632,17982.2177
20201219,5,11380690,67221.0159
20201219,6,11380640,13566.3436
20201219,6,11380632,17861.3863
20201219,6,11380551,24628.6548
20201219,6,11380530,24763.9561
20201219,6,11380520,36972.573
20201219,6,11380510,38977.1912
20201219,6,11380570,35259.7521
20201219,6,11380631,26615.5501
20201219,6,11380560,29409.1437
20201219,6,11380552,27708.3497
20201219,6,11380580,30018.5506
20201219,6,11380625,48399.795
20201219,6,11380600,25186.9074
20201219,6,11380590,20620.7017
20201219,6,11380650,12668.2556
20201219,6,11380690,67237.8781
20201219,7,11380580,29574.7823
20201219,7,11380570,34316.513
20201219,7,11380560,28868.7637
20201219,7,11380552,26932.4085
20201219,7,11380551,24943.644
20201219,7,11380530,24152.9137
20201219,7,11380520,36860.4092
20201219,7,11380510,38339.3731
20201219,7,11380631,26410.5136
20201219,7,11380625,47550.8071
20201219,7,11380600,24669.8006
20201219,7,11380590,20250.9368
20201219,7,11380650,12588.8153
20201219,7,11380640,13470.5459
20201219,7,11380632,17663.5838
20201219,7,11380690,67227.2936
20201219,8,11380551,25348.1228
20201219,8,11380530,23436.452
20201219,8,11380632,17291.9946
20201219,8,11380520,36635.0516
20201219,8,11380510,37612.1689
20201219,8,11380570,33834.2445
20201219,8,11380631,26049.0309
20201219,8,11380560,28390.1395
20201219,8,11380552,25408.8047
20201219,8,11380580,29102.9326
20201219,8,11380625,46889.7887
20201219,8,11380600,24416.0848
